date,revenue,cogs,gross_profit,gross_margin_pct,year,month,quarter,day_of_week,dow_name,is_weekend,year_month,revenue_ma7,revenue_ma30,cogs_ma7,cogs_ma30,yoy_growth_pct
2021-07-15,3628282.86,3639556.87,-11274.01,-0.31,2021,7,3,3,Thursday,0,2021-07,2882338.69,3528549.9,2827385.7,3243202.19,38.01
2021-07-16,2768513.94,2780496.25,-11982.31,-0.43,2021,7,3,4,Friday,0,2021-07,2894153.13,3462828.49,2837935.03,3210800.59,-20.83
2021-07-17,2453122.24,2399937.97,53184.27,2.17,2021,7,3,5,Saturday,1,2021-07,2884012.19,3351007.51,2831059.25,3134176.25,-17.22
2021-07-18,2827723.47,2930478.35,-102754.88,-3.63,2021,7,3,6,Sunday,1,2021-07,2917585.14,3301369.59,2884875.7,3116402.82,30.48
2021-07-19,2859598.56,2696150.18,163448.38,5.72,2021,7,3,0,Monday,0,2021-07,2879831.58,3276789.67,2825928.59,3105727.87,10.06
2021-07-20,3389960.06,3045138.98,344821.08,10.17,2021,7,3,1,Tuesday,0,2021-07,2985433.52,3285995.65,2896794.64,3123821.12,42.52
2021-07-21,3336465.66,2928248.05,408217.61,12.24,2021,7,3,2,Wednesday,0,2021-07,3037666.68,3282067.09,2917143.81,3127057.27,9.03
2021-07-22,4388007.92,3796262.13,591745.79,13.49,2021,7,3,3,Thursday,0,2021-07,3146198.84,3301183.16,2939530.27,3151177.47,41.42
2021-07-23,4385215.41,3753800.99,631414.42,14.4,2021,7,3,4,Friday,0,2021-07,3377156.19,3276362.53,3078573.81,3134357.98,12.93
2021-07-24,2294305.45,1930929.33,363376.12,15.84,2021,7,3,5,Saturday,1,2021-07,3354468.08,3185663.27,3011572.57,3048991.48,-41.14
2021-07-25,2549303.61,2173412.06,375891.55,14.74,2021,7,3,6,Sunday,1,2021-07,3314693.81,3162112.19,2903420.25,3027870.78,-6.51
2021-07-26,3676952.36,2918564.14,758388.22,20.63,2021,7,3,0,Monday,0,2021-07,3431458.64,3177933.22,2935193.67,3026948.55,28.9
2021-07-27,3460197.23,2857159.07,603038.16,17.43,2021,7,3,1,Tuesday,0,2021-07,3441492.52,3161999.3,2908339.4,2994453.58,22.2
2021-07-28,4046860.27,3235448.81,811411.46,20.05,2021,7,3,2,Wednesday,0,2021-07,3542977.46,3155043.17,2952225.22,2966227.14,68.93
2021-07-29,5547857.68,4566302.38,981555.3,17.69,2021,7,3,3,Thursday,0,2021-07,3708670.29,3143066.43,3062230.97,2921378.85,75.63
2021-07-30,6548042.77,6322433.77,225609.0,3.45,2021,7,3,4,Friday,0,2021-07,4017645.62,3191503.99,3429178.51,2967127.14,57.72
2021-07-31,5256382.47,5446793.9,-190411.43,-3.62,2021,7,3,5,Saturday,1,2021-07,4440799.48,3200854.5,3931444.88,2981191.67,-6.31
2021-08-01,3652376.75,4109973.08,-457596.33,-12.53,2021,8,3,6,Sunday,1,2021-08,4598381.36,3176002.07,4208096.45,2973975.51,-40.44
2021-08-02,4399616.65,4886236.3,-486619.65,-11.06,2021,8,3,0,Monday,0,2021-08,4701619.12,3218238.85,4489192.47,3033478.6,-17.7
2021-08-03,2422462.49,3359505.36,-937042.87,-38.68,2021,8,3,1,Tuesday,0,2021-08,4553371.3,3274634.23,4560956.23,3123885.02,-44.92
2021-08-04,1157658.1,1697391.73,-539733.63,-46.62,2021,8,3,2,Wednesday,0,2021-08,4140628.13,3250595.57,4341233.79,3116217.11,-64.9
2021-08-05,1482037.52,2026425.65,-544388.13,-36.73,2021,8,3,3,Thursday,0,2021-08,3559796.68,3246123.01,3978394.26,3129533.02,-33.35
2021-08-06,1591502.8,2374360.64,-782857.84,-49.19,2021,8,3,4,Friday,0,2021-08,2851719.54,3241122.79,3414383.81,3151508.61,-46.8
2021-08-07,1632328.25,2336736.46,-704408.21,-43.15,2021,8,3,5,Saturday,1,2021-08,2333997.51,3210095.42,2970089.89,3145462.85,-50.2
2021-08-08,1411882.22,1918090.72,-506208.5,-35.85,2021,8,3,6,Sunday,1,2021-08,2013926.86,3167631.06,2656963.84,3119177.51,-42.36
2021-08-09,1376421.76,2167285.81,-790864.05,-57.46,2021,8,3,0,Monday,0,2021-08,1582041.88,3129374.83,2268542.34,3109818.09,-53.11
2021-08-10,1581357.61,2246981.07,-665623.46,-42.09,2021,8,3,1,Tuesday,0,2021-08,1461884.04,3095662.99,2109610.3,3099592.02,-45.75
2021-08-11,1740229.21,2604985.61,-864756.4,-49.69,2021,8,3,2,Wednesday,0,2021-08,1545108.48,3049541.51,2239266.57,3082798.87,-31.3
2021-08-12,2480973.68,3548924.53,-1067950.85,-43.05,2021,8,3,3,Thursday,0,2021-08,1687813.65,3043882.42,2456766.41,3116127.14,-41.56
2021-08-13,2199306.57,3444159.74,-1244853.17,-56.6,2021,8,3,4,Friday,0,2021-08,1774642.76,3018164.85,2609594.85,3138072.33,-36.03
2021-08-14,1494099.71,1993428.41,-499328.7,-33.42,2021,8,3,5,Saturday,1,2021-08,1754895.82,2947025.41,2560550.84,3083201.38,-59.46
2021-08-15,1862118.62,2645589.05,-783470.43,-42.07,2021,8,3,6,Sunday,1,2021-08,1819215.31,2916812.24,2664479.17,3078704.48,-27.16
2021-08-16,2220064.67,3319453.91,-1099389.24,-49.52,2021,8,3,0,Monday,0,2021-08,1939735.72,2909043.65,2829074.62,3109355.01,-14.5
2021-08-17,2263302.37,3320429.89,-1057127.52,-46.71,2021,8,3,1,Tuesday,0,2021-08,2037156.4,2890229.61,2982424.45,3122353.39,-37.93
2021-08-18,1875383.97,2630473.94,-755089.97,-40.26,2021,8,3,2,Wednesday,0,2021-08,2056464.23,2857422.46,2986065.64,3120164.18,-42.13
2021-08-19,2535597.13,3644326.12,-1108728.99,-43.73,2021,8,3,3,Thursday,0,2021-08,2064267.58,2828943.7,2999694.44,3140137.09,-22.69
2021-08-20,2553183.49,3860236.79,-1307053.3,-51.19,2021,8,3,4,Friday,0,2021-08,2114821.42,2802834.29,3059134.02,3171203.38,-28.46
2021-08-21,1453356.23,2098001.94,-644645.71,-44.36,2021,8,3,5,Saturday,1,2021-08,2109000.93,2705012.57,3074073.09,3114594.71,-63.11
2021-08-22,1640268.07,2295711.5,-655443.43,-39.96,2021,8,3,6,Sunday,1,2021-08,2077307.99,2613514.32,3024090.58,3065991.72,-33.46
2021-08-23,1883869.71,2626041.33,-742171.62,-39.4,2021,8,3,0,Monday,0,2021-08,2029280.14,2599833.13,2925031.64,3089162.12,-33.49
2021-08-24,1836322.27,2808012.6,-971690.33,-52.92,2021,8,3,1,Tuesday,0,2021-08,1968282.98,2576067.09,2851829.17,3110315.48,-42.93
2021-08-25,1939866.54,2821994.79,-882128.25,-45.47,2021,8,3,2,Wednesday,0,2021-08,1977494.78,2518164.23,2879189.3,3107096.5,-20.11
2021-08-26,1886569.08,2959216.09,-1072647.01,-56.86,2021,8,3,3,Thursday,0,2021-08,1884776.48,2465709.96,2781316.43,3110498.4,-40.95
2021-08-27,1662732.77,2371412.62,-708679.85,-42.62,2021,8,3,4,Friday,0,2021-08,1757569.24,2386239.04,2568627.27,3081697.19,-62.6
2021-08-28,1664938.51,2453257.65,-788319.14,-47.35,2021,8,3,5,Saturday,1,2021-08,1787795.28,2256808.4,2619378.08,3011262.37,-77.18
2021-08-29,4443078.33,6342118.62,-1899040.29,-42.74,2021,8,3,6,Sunday,1,2021-08,2188196.74,2186642.92,3197436.24,3011918.53,-40.89
2021-08-30,3996164.3,5499176.03,-1503011.73,-37.61,2021,8,3,0,Monday,0,2021-08,2489953.11,2144635.65,3607884.06,3013664.6,-52.88
2021-08-31,3940957.44,5240978.22,-1300020.78,-32.99,2021,8,3,1,Tuesday,0,2021-08,2790615.28,2154255.0,3955450.57,3051364.77,-47.39
2021-09-01,3579634.39,4583108.31,-1003473.92,-28.03,2021,9,3,2,Wednesday,0,2021-09,3024867.83,2126922.26,4207038.22,3041260.5,-40.81
2021-09-02,3917618.96,4722341.9,-804722.94,-20.54,2021,9,3,3,Thursday,0,2021-09,3315017.81,2176760.81,4458913.34,3086688.39,173.02
2021-09-03,1070973.42,1003268.02,67705.4,6.32,2021,9,3,4,Friday,0,2021-09,3230480.76,2173871.32,4263464.11,3063550.93,-31.25
2021-09-04,1839742.83,1710231.68,129511.15,7.04,2021,9,3,5,Saturday,1,2021-09,3255452.81,2185794.83,4157317.54,3053011.13,29.09
2021-09-05,1682890.37,1626164.36,56726.01,3.37,2021,9,3,6,Sunday,1,2021-09,2861140.24,2188841.08,3483609.79,3028071.26,6.39
2021-09-06,2097434.58,1931198.13,166236.45,7.93,2021,9,3,0,Monday,0,2021-09,2589893.14,2204344.63,2973898.66,3014553.31,-20.97
2021-09-07,2244132.38,1986738.71,257393.67,11.47,2021,9,3,1,Tuesday,0,2021-09,2347489.56,2232086.3,2509007.3,3016841.58,-9.48
2021-09-08,3716975.63,3437593.72,279381.91,7.52,2021,9,3,2,Wednesday,0,2021-09,2367109.74,2310104.76,2345362.36,3059185.18,46.19
2021-09-09,2187074.96,2082447.03,104627.93,4.78,2021,9,3,3,Thursday,0,2021-09,2119889.17,2330295.34,1968234.52,3053700.71,10.49
2021-09-10,1980857.12,1821707.08,159150.04,8.03,2021,9,3,4,Friday,0,2021-09,2249872.55,2338316.27,2085154.39,3027591.42,-37.04
2021-09-11,1547495.48,1455524.4,91971.08,5.94,2021,9,3,5,Saturday,1,2021-09,2208122.93,2307200.33,2048767.63,2957811.42,-22.25
2021-09-12,2102573.99,1909199.54,193374.45,9.2,2021,9,3,6,Sunday,1,2021-09,2268077.73,2303975.91,2089201.23,2906646.08,-25.07
2021-09-13,2488502.06,2265837.09,222664.97,8.95,2021,9,3,0,Monday,0,2021-09,2323944.52,2337122.66,2137006.8,2915726.37,11.09
2021-09-14,2715006.68,2532491.32,182515.36,6.72,2021,9,3,1,Tuesday,0,2021-09,2391212.27,2365552.26,2214971.45,2911956.44,-4.16
2021-09-15,3275643.47,3007258.03,268385.44,8.19,2021,9,3,2,Wednesday,0,2021-09,2328164.82,2400738.22,2153494.93,2901549.92,12.39
2021-09-16,1853200.26,1657780.29,195419.97,10.55,2021,9,3,3,Thursday,0,2021-09,2280468.44,2387068.15,2092828.25,2846128.26,-7.09
2021-09-17,2031900.2,1889074.28,142825.92,7.03,2021,9,3,4,Friday,0,2021-09,2287760.31,2392285.35,2102452.14,2821414.94,11.18
2021-09-18,1910747.73,1785651.61,125096.12,6.55,2021,9,3,5,Saturday,1,2021-09,2339653.48,2371457.04,2149613.17,2759459.12,-26.52
2021-09-19,1952437.84,1794752.16,157685.68,8.08,2021,9,3,6,Sunday,1,2021-09,2318205.46,2351432.19,2133263.54,2690609.64,8.07
2021-09-20,2307149.39,2140377.91,166771.48,7.23,2021,9,3,0,Monday,0,2021-09,2292297.94,2379891.96,2115340.8,2692022.17,-1.19
2021-09-21,3210995.34,2839955.92,371039.42,11.56,2021,9,3,1,Tuesday,0,2021-09,2363153.46,2432249.53,2159264.31,2710163.65,4.18
2021-09-22,2518917.94,2299264.05,219653.89,8.72,2021,9,3,2,Wednesday,0,2021-09,2255049.81,2453417.81,2058122.32,2699271.07,-10.92
2021-09-23,2220736.52,2001371.7,219364.82,9.88,2021,9,3,3,Thursday,0,2021-09,2307554.99,2466231.62,2107206.8,2672383.04,-1.48
2021-09-24,2008968.22,1790130.16,218838.06,10.89,2021,9,3,4,Friday,0,2021-09,2304279.0,2468535.01,2093071.93,2637987.55,-0.63
2021-09-25,2281967.32,2112780.84,169186.48,7.41,2021,9,3,5,Saturday,1,2021-09,2357310.37,2481714.95,2139804.68,2609773.05,-11.79
2021-09-26,1602075.57,1461503.99,140571.58,8.77,2021,9,3,6,Sunday,1,2021-09,2307258.61,2479693.04,2092197.8,2579442.76,-27.82
2021-09-27,3058684.14,2864098.57,194585.57,6.36,2021,9,3,0,Monday,0,2021-09,2414620.72,2526151.23,2195586.46,2593137.46,-21.73
2021-09-28,4749132.81,4287087.43,462045.38,9.73,2021,9,3,1,Tuesday,0,2021-09,2634354.65,2536353.04,2402319.53,2524636.42,1.45
2021-09-29,3184253.74,2793067.38,391186.36,12.29,2021,9,3,2,Wednesday,0,2021-09,2729402.62,2509289.36,2472862.87,2434432.79,-17.57
2021-09-30,3504126.92,3102295.47,401831.45,11.47,2021,9,3,3,Thursday,0,2021-09,2912744.1,2494728.34,2630137.69,2363143.37,10.01
2021-10-01,2465559.4,2269641.63,195917.77,7.95,2021,10,4,4,Friday,0,2021-10,2977971.41,2457592.51,2698639.33,2286027.81,20.04
2021-10-02,2584886.96,2309451.71,275435.25,10.66,2021,10,4,5,Saturday,1,2021-10,3021245.65,2413168.11,2726735.17,2205598.14,205.92
2021-10-03,920334.15,789349.71,130984.44,14.23,2021,10,4,6,Sunday,1,2021-10,2923854.02,2408146.8,2630713.13,2198467.53,-49.42
2021-10-04,1043382.83,864297.5,179085.33,17.16,2021,10,4,0,Monday,0,2021-10,2635953.83,2381601.47,2345027.26,2170269.72,-20.1
2021-10-05,1440909.2,1238586.01,202323.19,14.04,2021,10,4,1,Tuesday,0,2021-10,2163350.46,2373535.43,1909527.06,2157350.45,-2.38
2021-10-06,1793088.31,1465294.6,327793.71,18.28,2021,10,4,2,Wednesday,0,2021-10,1964612.54,2363390.55,1719845.23,2141820.33,-19.43
2021-10-07,1826196.69,1497790.82,328405.87,17.98,2021,10,4,3,Thursday,0,2021-10,1724908.22,2349459.36,1490630.28,2125522.06,-12.4
2021-10-08,1613264.94,1325310.58,287954.36,17.85,2021,10,4,4,Friday,0,2021-10,1603151.87,2279335.67,1355725.85,2055112.63,-10.31
2021-10-09,1794510.68,1447840.15,346670.53,19.32,2021,10,4,5,Saturday,1,2021-10,1490240.97,2266250.2,1232638.48,2033959.06,6.69
2021-10-10,1883117.98,1559914.53,323203.45,17.16,2021,10,4,6,Sunday,1,2021-10,1627781.52,2262992.23,1342719.17,2025232.65,-6.93
2021-10-11,2300450.29,1848634.77,451815.52,19.64,2021,10,4,0,Monday,0,2021-10,1807362.58,2288090.72,1483338.78,2038336.32,58.98
2021-10-12,1567144.44,1334199.42,232945.02,14.86,2021,10,4,1,Tuesday,0,2021-10,1825396.19,2270243.07,1496997.84,2019169.65,-15.59
2021-10-13,1918678.27,1624278.45,294399.82,15.34,2021,10,4,2,Wednesday,0,2021-10,1843337.61,2251248.94,1519709.82,1997784.37,-37.53
2021-10-14,2148334.67,1733671.89,414662.78,19.3,2021,10,4,3,Thursday,0,2021-10,1889357.32,2232359.87,1553407.11,1971157.05,-18.23
2021-10-15,1900056.41,1665667.16,234389.25,12.34,2021,10,4,4,Friday,0,2021-10,1930327.53,2186506.97,1602029.48,1926437.36,4.03
2021-10-16,2106301.79,1750771.11,355530.68,16.88,2021,10,4,5,Saturday,1,2021-10,1974869.12,2194943.69,1645305.33,1929537.05,-4.85
2021-10-17,2495144.25,2124471.09,370673.16,14.86,2021,10,4,6,Sunday,1,2021-10,2062301.45,2210385.16,1725956.27,1937383.61,23.27
2021-10-18,2029589.44,1714394.15,315195.29,15.53,2021,10,4,0,Monday,0,2021-10,2023607.04,2214346.55,1706779.04,1935008.36,-16.0
2021-10-19,1794195.22,1443278.64,350916.58,19.56,2021,10,4,1,Tuesday,0,2021-10,2056042.86,2209071.79,1722361.78,1923292.58,-0.26
2021-10-20,2748359.42,2249708.28,498651.14,18.14,2021,10,4,2,Wednesday,0,2021-10,2174568.74,2223778.8,1811708.9,1926936.92,16.36
2021-10-21,1715238.6,1425166.31,290072.29,16.91,2021,10,4,3,Thursday,0,2021-10,2112697.88,2173920.24,1767636.68,1879777.27,-20.89
2021-10-22,2513749.87,2045877.61,467872.26,18.61,2021,10,4,4,Friday,0,2021-10,2200368.37,2173747.97,1821952.46,1871331.06,5.43
2021-10-23,1853822.02,1521941.02,331881.0,17.9,2021,10,4,5,Saturday,1,2021-10,2164299.83,2161517.48,1789262.44,1855350.03,41.15
2021-10-24,2201542.06,1879343.83,322198.23,14.64,2021,10,4,6,Sunday,1,2021-10,2122356.66,2167936.61,1754244.26,1858323.82,-9.6
2021-10-25,2021989.32,1646748.37,375240.95,18.56,2021,10,4,0,Monday,0,2021-10,2121270.93,2159270.68,1744580.58,1842789.41,-1.17
2021-10-26,2162674.08,1776598.49,386075.59,17.85,2021,10,4,1,Tuesday,0,2021-10,2173910.77,2177957.3,1792197.7,1853292.56,-9.26
2021-10-27,2151921.73,1803290.61,348631.12,16.2,2021,10,4,2,Wednesday,0,2021-10,2088705.38,2147731.88,1728423.75,1817932.29,-33.63
2021-10-28,2489853.45,2036708.17,453145.28,18.2,2021,10,4,3,Thursday,0,2021-10,2199364.65,2072422.57,1815786.87,1742919.65,-39.84
2021-10-29,3746325.95,3090953.59,655372.36,17.49,2021,10,4,4,Friday,0,2021-10,2375446.94,2091158.31,1965083.44,1752849.19,11.46
2021-10-30,3434826.63,2965454.49,469372.14,13.67,2021,10,4,5,Saturday,1,2021-10,2601304.75,2088848.3,2171299.65,1748287.82,31.79
2021-10-31,3026687.11,2545466.76,481220.35,15.9,2021,10,4,6,Sunday,1,2021-10,2719182.61,2107552.56,2266460.07,1757481.99,-2.35
2021-11-01,2926691.09,2398381.34,528309.75,18.05,2021,11,4,0,Monday,0,2021-11,2848425.72,2118946.03,2373836.21,1760446.32,46.31
2021-11-02,3072730.67,2536221.43,536509.24,17.46,2021,11,4,1,Tuesday,0,2021-11,2978433.8,2190692.58,2482353.77,1818675.37,90.94
2021-11-03,1262904.96,1055921.75,206983.21,16.39,2021,11,4,2,Wednesday,0,2021-11,2851431.41,2198009.98,2375586.79,1825062.85,9.92
2021-11-04,1344901.28,1136391.76,208509.52,15.5,2021,11,4,3,Thursday,0,2021-11,2687866.81,2194809.72,2246970.16,1821656.37,-8.86
2021-11-05,1257605.18,1084704.98,172900.2,13.75,2021,11,4,4,Friday,0,2021-11,2332335.27,2176960.28,1960363.22,1808970.05,-6.17
2021-11-06,2093872.9,1714441.6,379431.3,18.12,2021,11,4,5,Saturday,1,2021-11,2140770.46,2185882.82,1781647.09,1816191.74,191.97
2021-11-07,942802.49,782264.44,160538.05,17.03,2021,11,4,6,Sunday,1,2021-11,1843072.65,2163534.08,1529761.04,1798090.21,-25.23
2021-11-08,2064680.43,1687466.21,377214.22,18.27,2021,11,4,0,Monday,0,2021-11,1719928.27,2172539.73,1428201.74,1806077.74,41.14
2021-11-09,2462296.67,2100076.52,362220.15,14.71,2021,11,4,1,Tuesday,0,2021-11,1632723.42,2191845.69,1365895.32,1824083.14,33.72
2021-11-10,1774844.23,1518855.62,255988.61,14.42,2021,11,4,2,Wednesday,0,2021-11,1705857.6,2174325.49,1432028.73,1813090.5,24.65
2021-11-11,1412638.65,1123822.69,288815.96,20.45,2021,11,4,3,Thursday,0,2021-11,1715534.36,2169175.29,1430233.15,1806077.95,-23.66
2021-11-12,1777590.33,1460783.5,316806.83,17.82,2021,11,4,4,Friday,0,2021-11,1789817.96,2164472.36,1483958.65,1800628.11,2.03
2021-11-13,1291079.97,1073274.92,217805.05,16.87,2021,11,4,5,Saturday,1,2021-11,1675133.25,2135897.21,1392363.41,1778614.88,-31.14
2021-11-14,1228705.01,1065683.97,163021.04,13.27,2021,11,4,6,Sunday,1,2021-11,1715976.47,2113518.83,1432851.92,1758615.44,-18.38
2021-11-15,1206377.91,983743.19,222634.72,18.45,2021,11,4,0,Monday,0,2021-11,1593361.82,2083521.36,1332320.06,1733047.84,-33.82
2021-11-16,2106714.51,1725304.97,381409.54,18.1,2021,11,4,1,Tuesday,0,2021-11,1542564.37,2070573.71,1278781.27,1719742.31,25.57
2021-11-17,1531889.09,1349321.43,182567.66,11.92,2021,11,4,2,Wednesday,0,2021-11,1507856.5,2053983.69,1254562.1,1707573.22,-9.8
2021-11-18,1661241.07,1433114.76,228126.31,13.73,2021,11,4,3,Thursday,0,2021-11,1543371.13,2049551.89,1298746.68,1707234.42,-2.75
2021-11-19,1253389.32,1095039.04,158350.28,12.63,2021,11,4,4,Friday,0,2021-11,1468485.27,1999719.55,1246497.47,1668745.45,-9.77
2021-11-20,1071404.44,1040227.2,31177.24,2.91,2021,11,4,5,Saturday,1,2021-11,1437103.05,1978258.41,1241776.37,1655914.14,-39.16
2021-11-21,1222908.7,1238315.19,-15406.49,-1.26,2021,11,4,6,Sunday,1,2021-11,1436275.01,1935230.38,1266437.97,1628995.39,-4.26
2021-11-22,1558297.56,1613383.51,-55085.95,-3.54,2021,11,4,0,Monday,0,2021-11,1486549.24,1925379.56,1356386.59,1632043.48,11.08
2021-11-23,1613168.79,1629011.23,-15842.44,-0.98,2021,11,4,1,Tuesday,0,2021-11,1416042.71,1905767.12,1342630.34,1623699.06,28.59
2021-11-24,1665269.85,1709718.17,-44448.32,-2.67,2021,11,4,2,Wednesday,0,2021-11,1435097.1,1893876.47,1394115.59,1625798.05,34.86
2021-11-25,1278003.36,1305823.05,-27819.69,-2.18,2021,11,4,3,Thursday,0,2021-11,1380348.86,1864387.44,1375931.06,1610105.54,25.69
2021-11-26,970756.2,1019443.98,-48687.78,-5.02,2021,11,4,4,Friday,0,2021-11,1339972.7,1825015.26,1365131.76,1583977.32,-3.22
2021-11-27,1407280.07,1519826.79,-112546.72,-8.0,2021,11,4,5,Saturday,1,2021-11,1387954.93,1788929.48,1433645.99,1566747.94,-31.84
2021-11-28,2359645.42,2324536.28,35109.14,1.49,2021,11,4,6,Sunday,1,2021-11,1550345.89,1742706.8,1588820.43,1541200.69,12.22
2021-11-29,1830856.99,1894919.03,-64062.04,-3.5,2021,11,4,0,Monday,0,2021-11,1589282.95,1689241.14,1629039.79,1505516.18,7.91
2021-11-30,2987950.32,3045686.15,-57735.83,-1.93,2021,11,4,1,Tuesday,0,2021-11,1785680.32,1687949.92,1831421.92,1522190.16,117.1
2021-12-01,1881588.13,1920538.46,-38950.33,-2.07,2021,12,4,2,Wednesday,0,2021-12,1816582.93,1653113.15,1861539.11,1506262.06,62.2
2021-12-02,1911470.99,1996362.17,-84891.18,-4.44,2021,12,4,3,Thursday,0,2021-12,1907078.3,1614404.49,1960187.55,1488266.75,415.7
2021-12-03,586748.17,626899.33,-40151.16,-6.84,2021,12,4,4,Friday,0,2021-12,1852220.01,1591865.93,1904109.74,1473966.0,11.0
2021-12-04,819389.63,787101.35,32288.28,3.94,2021,12,4,5,Saturday,1,2021-12,1768235.66,1574348.88,1799434.68,1462322.99,26.9
2021-12-05,1101768.07,1082761.55,19006.52,1.73,2021,12,4,6,Sunday,1,2021-12,1588538.9,1569154.31,1622038.29,1462258.21,68.57
2021-12-06,1167887.5,1132700.46,35187.04,3.01,2021,12,4,0,Monday,0,2021-12,1493828.97,1538288.13,1513149.92,1442866.84,54.55
2021-12-07,708706.53,724333.47,-15626.94,-2.2,2021,12,4,1,Tuesday,0,2021-12,1168222.72,1530484.93,1181528.11,1440935.81,-14.87
2021-12-08,919265.14,968146.91,-48881.77,-5.32,2021,12,4,2,Wednesday,0,2021-12,1030748.0,1492304.42,1045472.18,1416958.5,-29.16
2021-12-09,999032.78,1047782.72,-48749.94,-4.88,2021,12,4,3,Thursday,0,2021-12,900399.69,1443528.96,909960.83,1381882.04,-13.49
2021-12-10,1214991.34,1243394.6,-28403.26,-2.34,2021,12,4,4,Friday,0,2021-12,990148.71,1424867.19,998031.58,1372700.0,74.42
2021-12-11,948995.31,997983.77,-48988.46,-5.16,2021,12,4,5,Saturday,1,2021-12,1008663.81,1409412.42,1028157.64,1368505.37,33.91
2021-12-12,1285064.15,1307106.22,-22042.07,-1.72,2021,12,4,6,Sunday,1,2021-12,1034848.96,1392994.88,1060206.88,1363382.8,14.48
2021-12-13,1112918.62,1168775.11,-55856.49,-5.02,2021,12,4,0,Monday,0,2021-12,1026996.27,1387056.17,1065360.4,1366566.14,18.76
2021-12-14,1821860.68,1884666.84,-62806.16,-3.45,2021,12,4,1,Tuesday,0,2021-12,1186018.29,1406828.02,1231122.31,1393865.56,13.78
2021-12-15,1773908.51,1816537.46,-42628.95,-2.4,2021,12,4,2,Wednesday,0,2021-12,1308110.2,1425745.71,1352320.96,1421625.37,30.84
2021-12-16,1771984.63,1846296.05,-74311.42,-4.19,2021,12,4,3,Thursday,0,2021-12,1418531.89,1414588.05,1466394.29,1425658.41,29.52
2021-12-17,1463605.82,1523555.95,-59950.13,-4.1,2021,12,4,4,Friday,0,2021-12,1454048.25,1412311.94,1506417.34,1431466.23,32.49
2021-12-18,1214550.47,1217310.4,-2759.93,-0.23,2021,12,4,5,Saturday,1,2021-12,1491984.7,1397422.25,1537749.72,1424272.75,-2.94
2021-12-19,1546435.59,1510053.63,36381.96,2.35,2021,12,4,6,Sunday,1,2021-12,1529323.47,1407190.46,1566742.21,1438106.57,-6.19
2021-12-20,1676753.39,1642291.41,34461.98,2.06,2021,12,4,0,Monday,0,2021-12,1609871.3,1427368.76,1634387.39,1458175.37,-5.69
2021-12-21,2017237.85,2127476.27,-110238.42,-5.46,2021,12,4,1,Tuesday,0,2021-12,1637782.32,1453846.4,1669074.45,1487814.08,-1.12
2021-12-22,2327738.57,2283587.28,44151.29,1.9,2021,12,4,2,Wednesday,0,2021-12,1716900.9,1479494.43,1735795.86,1510154.2,13.51
2021-12-23,2415914.18,2480623.5,-64709.32,-2.68,2021,12,4,3,Thursday,0,2021-12,1808890.84,1506252.61,1826414.06,1538541.28,22.96
2021-12-24,1448810.25,1505101.29,-56291.04,-3.89,2021,12,4,4,Friday,0,2021-12,1806777.19,1499037.29,1823777.68,1531720.72,18.46
2021-12-25,1120986.7,1156338.1,-35351.4,-3.15,2021,12,4,5,Saturday,1,2021-12,1793410.93,1493803.4,1815067.35,1526737.88,-6.6
2021-12-26,1317218.46,1338753.3,-21534.84,-1.63,2021,12,4,6,Sunday,1,2021-12,1760665.63,1505352.14,1790595.88,1537381.53,19.75
2021-12-27,1025037.51,986082.95,38954.56,3.8,2021,12,4,0,Monday,0,2021-12,1667563.36,1492610.72,1696851.81,1519590.07,-32.45
2021-12-28,1855064.19,1847193.9,7870.29,0.42,2021,12,4,1,Tuesday,0,2021-12,1644395.69,1475791.35,1656811.47,1503678.65,-48.87
2021-12-29,4065184.9,4208667.7,-143482.8,-3.53,2021,12,4,2,Wednesday,0,2021-12,1892602.31,1550268.95,1931822.96,1580803.61,38.24
2021-12-30,3842586.5,3948015.94,-105429.44,-2.74,2021,12,4,3,Thursday,0,2021-12,2096412.64,1578756.82,2141450.45,1610881.27,33.37
2021-12-31,3041203.79,3121467.33,-80263.54,-2.64,2021,12,4,4,Friday,0,2021-12,2323897.44,1617410.67,2372359.89,1650912.23,41.2
2022-01-01,2932155.47,3019583.5,-87428.03,-2.98,2022,1,1,5,Saturday,1,2022-01,2582635.83,1651433.49,2638537.8,1685019.61,88.75
2022-01-02,2361965.0,2368851.11,-6886.11,-0.29,2022,1,1,6,Sunday,1,2022-01,2731885.34,1710607.38,2785694.63,1743084.67,524.16
2022-01-03,545563.72,476501.31,69062.41,12.66,2022,1,1,0,Monday,0,2022-01,2663389.08,1701479.85,2712897.26,1732731.33,-19.52
2022-01-04,1242319.38,1057834.07,184485.31,14.85,2022,1,1,1,Tuesday,0,2022-01,2575854.11,1706164.9,2600131.57,1731900.42,51.53
2022-01-05,809977.6,684605.3,125372.3,15.48,2022,1,1,2,Wednesday,0,2022-01,2110824.49,1694234.57,2096694.08,1716963.91,-31.03
2022-01-06,993048.62,827696.4,165352.22,16.65,2022,1,1,3,Thursday,0,2022-01,1703747.65,1703712.64,1650934.15,1720409.34,-10.88
2022-01-07,1294963.64,1109631.82,185331.82,14.31,2022,1,1,4,Friday,0,2022-01,1454284.78,1716235.92,1363529.07,1725125.51,54.56
