snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,product_name,category,segment,year,month,product_price,product_cogs,inventory_value_retail,inventory_value_cost,inventory_health
2020-09-30,2218,766,11,9,1,2553.3,0.9667,1,1,0,0.0116,VietMotion RP-15,Outdoor,Activewear,2020,9,1768.2999241274658,1081.8458935811836,1354517.74,828693.95,Stockout
2020-10-31,2218,766,5,5,1,4596.0,0.9667,1,1,0,0.0065,VietMotion RP-15,Outdoor,Activewear,2020,10,1768.2999241274658,1081.8458935811836,1354517.74,828693.95,Stockout
2020-11-30,2218,768,18,16,2,1440.0,0.9333,1,1,0,0.0204,VietMotion RP-15,Outdoor,Activewear,2020,11,1768.2999241274658,1081.8458935811836,1358054.34,830857.65,Stockout
2020-12-31,2218,779,58,47,2,497.2,0.9333,1,1,0,0.0569,VietMotion RP-15,Outdoor,Activewear,2020,12,1768.2999241274658,1081.8458935811836,1377505.64,842757.95,Stockout
2021-01-31,2218,779,3,3,0,7790.0,1.0,0,1,0,0.0038,VietMotion RP-15,Outdoor,Activewear,2021,1,1768.2999241274658,1081.8458935811836,1377505.64,842757.95,Overstock
2021-02-28,2218,780,6,5,1,4680.0,0.9667,1,1,0,0.0064,VietMotion RP-15,Outdoor,Activewear,2021,2,1768.2999241274658,1081.8458935811836,1379273.94,843839.8,Stockout
2021-03-31,2218,781,7,6,0,3905.0,1.0,0,1,0,0.0076,VietMotion RP-15,Outdoor,Activewear,2021,3,1768.2999241274658,1081.8458935811836,1381042.24,844921.64,Overstock
2021-04-30,2218,782,13,12,1,1955.0,0.9667,1,1,0,0.0151,VietMotion RP-15,Outdoor,Activewear,2021,4,1768.2999241274658,1081.8458935811836,1382810.54,846003.49,Stockout
2021-05-31,2218,784,15,13,2,1809.2,0.9333,1,1,0,0.0163,VietMotion RP-15,Outdoor,Activewear,2021,5,1768.2999241274658,1081.8458935811836,1386347.14,848167.18,Stockout
2021-06-30,2218,787,22,19,0,1242.6,1.0,0,1,0,0.0236,VietMotion RP-15,Outdoor,Activewear,2021,6,1768.2999241274658,1081.8458935811836,1391652.04,851412.72,Overstock
2021-07-31,2218,789,11,9,1,2630.0,0.9667,1,1,0,0.0113,VietMotion RP-15,Outdoor,Activewear,2021,7,1768.2999241274658,1081.8458935811836,1395188.64,853576.41,Stockout
2021-08-31,2218,791,11,9,0,2636.7,1.0,0,1,0,0.0112,VietMotion RP-15,Outdoor,Activewear,2021,8,1768.2999241274658,1081.8458935811836,1398725.24,855740.1,Overstock
2021-09-30,2218,791,5,5,1,4746.0,0.9667,1,1,0,0.0063,VietMotion RP-15,Outdoor,Activewear,2021,9,1768.2999241274658,1081.8458935811836,1398725.24,855740.1,Stockout
2021-10-31,2218,792,11,10,0,2376.0,1.0,0,1,0,0.0125,VietMotion RP-15,Outdoor,Activewear,2021,10,1768.2999241274658,1081.8458935811836,1400493.54,856821.95,Overstock
2021-11-30,2218,794,11,9,0,2646.7,1.0,0,1,0,0.0112,VietMotion RP-15,Outdoor,Activewear,2021,11,1768.2999241274658,1081.8458935811836,1404030.14,858985.64,Overstock
2021-12-31,2218,800,38,32,2,750.0,0.9333,1,1,0,0.0385,VietMotion RP-15,Outdoor,Activewear,2021,12,1768.2999241274658,1081.8458935811836,1414639.94,865476.71,Stockout
2022-01-31,2218,801,8,7,0,3432.9,1.0,0,1,0,0.0087,VietMotion RP-15,Outdoor,Activewear,2022,1,1768.2999241274658,1081.8458935811836,1416408.24,866558.56,Overstock
2022-02-28,2218,804,14,11,0,2192.7,1.0,0,1,0,0.0135,VietMotion RP-15,Outdoor,Activewear,2022,2,1768.2999241274658,1081.8458935811836,1421713.14,869804.1,Overstock
2022-03-31,2218,806,14,12,2,2015.0,0.9333,1,1,0,0.0147,VietMotion RP-15,Outdoor,Activewear,2022,3,1768.2999241274658,1081.8458935811836,1425249.74,871967.79,Stockout
2022-04-30,2218,808,23,21,0,1154.3,1.0,0,1,0,0.0253,VietMotion RP-15,Outdoor,Activewear,2022,4,1768.2999241274658,1081.8458935811836,1428786.34,874131.48,Overstock
2022-05-31,2218,811,24,21,0,1158.6,1.0,0,1,0,0.0252,VietMotion RP-15,Outdoor,Activewear,2022,5,1768.2999241274658,1081.8458935811836,1434091.24,877377.02,Overstock
2022-06-30,2218,813,21,19,0,1283.7,1.0,0,1,0,0.0228,VietMotion RP-15,Outdoor,Activewear,2022,6,1768.2999241274658,1081.8458935811836,1437627.84,879540.71,Overstock
2022-07-31,2218,814,12,11,0,2220.0,1.0,0,1,0,0.0133,VietMotion RP-15,Outdoor,Activewear,2022,7,1768.2999241274658,1081.8458935811836,1439396.14,880622.56,Overstock
2022-08-31,2218,817,20,17,0,1441.8,1.0,0,1,0,0.0204,VietMotion RP-15,Outdoor,Activewear,2022,8,1768.2999241274658,1081.8458935811836,1444701.04,883868.1,Overstock
2022-09-30,2218,818,7,6,1,4090.0,0.9667,1,1,0,0.0073,VietMotion RP-15,Outdoor,Activewear,2022,9,1768.2999241274658,1081.8458935811836,1446469.34,884949.94,Stockout
2022-10-31,2218,819,8,7,1,3510.0,0.9667,1,1,0,0.0085,VietMotion RP-15,Outdoor,Activewear,2022,10,1768.2999241274658,1081.8458935811836,1448237.64,886031.79,Stockout
2022-11-30,2218,822,19,16,2,1541.2,0.9333,1,1,0,0.0191,VietMotion RP-15,Outdoor,Activewear,2022,11,1768.2999241274658,1081.8458935811836,1453542.54,889277.32,Stockout
2022-12-31,2218,827,35,30,2,827.0,0.9333,1,1,0,0.035,VietMotion RP-15,Outdoor,Activewear,2022,12,1768.2999241274658,1081.8458935811836,1462384.04,894686.55,Stockout
2013-01-31,2219,23,9,7,1,98.6,0.9667,1,1,0,0.2333,VietMotion RP-16,Outdoor,Activewear,2013,1,1768.2999241274658,1679.8849279210924,40670.9,38637.35,Stockout
2013-02-28,2219,27,30,26,3,31.2,0.9,1,0,0,0.4906,VietMotion RP-16,Outdoor,Activewear,2013,2,1768.2999241274658,1679.8849279210924,47744.1,45356.89,Stockout
2013-03-31,2219,34,46,39,9,26.2,0.7,1,0,0,0.5342,VietMotion RP-16,Outdoor,Activewear,2013,3,1768.2999241274658,1679.8849279210924,60122.2,57116.09,Stockout
2013-04-30,2219,46,73,61,13,22.6,0.5667,1,0,0,0.5701,VietMotion RP-16,Outdoor,Activewear,2013,4,1768.2999241274658,1679.8849279210924,81341.8,77274.71,Stockout
2013-05-31,2219,66,88,68,9,29.1,0.7,1,0,0,0.5075,VietMotion RP-16,Outdoor,Activewear,2013,5,1768.2999241274658,1679.8849279210924,116707.79,110872.41,Stockout
2013-06-30,2219,87,94,73,2,35.8,0.9333,1,0,0,0.4562,VietMotion RP-16,Outdoor,Activewear,2013,6,1768.2999241274658,1679.8849279210924,153842.09,146149.99,Stockout
2013-07-31,2219,102,81,66,1,46.4,0.9667,1,0,0,0.3929,VietMotion RP-16,Outdoor,Activewear,2013,7,1768.2999241274658,1679.8849279210924,180366.59,171348.26,Stockout
2013-08-31,2219,110,60,52,2,63.5,0.9333,1,0,0,0.321,VietMotion RP-16,Outdoor,Activewear,2013,8,1768.2999241274658,1679.8849279210924,194512.99,184787.34,Stockout
2013-09-30,2219,121,65,54,2,67.2,0.9333,1,0,0,0.3086,VietMotion RP-16,Outdoor,Activewear,2013,9,1768.2999241274658,1679.8849279210924,213964.29,203266.08,Stockout
2013-10-31,2219,125,47,43,0,87.2,1.0,0,0,0,0.256,VietMotion RP-16,Outdoor,Activewear,2013,10,1768.2999241274658,1679.8849279210924,221037.49,209985.62,Healthy
2013-11-30,2219,129,36,32,2,120.9,0.9333,1,1,0,0.1988,VietMotion RP-16,Outdoor,Activewear,2013,11,1768.2999241274658,1679.8849279210924,228110.69,216705.16,Stockout
2013-12-31,2219,146,164,147,3,29.8,0.9,1,0,0,0.5017,VietMotion RP-16,Outdoor,Activewear,2013,12,1768.2999241274658,1679.8849279210924,258171.79,245263.2,Stockout
2014-01-31,2219,154,61,53,1,87.2,0.9667,1,0,0,0.256,VietMotion RP-16,Outdoor,Activewear,2014,1,1768.2999241274658,1679.8849279210924,272318.19,258702.28,Stockout
2014-02-28,2219,164,50,40,0,123.0,1.0,0,1,0,0.1961,VietMotion RP-16,Outdoor,Activewear,2014,2,1768.2999241274658,1679.8849279210924,290001.19,275501.13,Overstock
2014-03-31,2219,168,48,44,1,114.5,0.9667,1,1,0,0.2075,VietMotion RP-16,Outdoor,Activewear,2014,3,1768.2999241274658,1679.8849279210924,297074.39,282220.67,Stockout
2014-04-30,2219,189,110,89,1,63.7,0.9667,1,0,0,0.3201,VietMotion RP-16,Outdoor,Activewear,2014,4,1768.2999241274658,1679.8849279210924,334208.69,317498.25,Stockout
2014-05-31,2219,208,102,83,0,75.2,1.0,0,0,0,0.2852,VietMotion RP-16,Outdoor,Activewear,2014,5,1768.2999241274658,1679.8849279210924,367806.38,349416.07,Healthy
2014-06-30,2219,219,77,66,1,99.5,0.9667,1,1,0,0.2316,VietMotion RP-16,Outdoor,Activewear,2014,6,1768.2999241274658,1679.8849279210924,387257.68,367894.8,Stockout
2014-07-31,2219,230,66,55,0,125.5,1.0,0,1,0,0.193,VietMotion RP-16,Outdoor,Activewear,2014,7,1768.2999241274658,1679.8849279210924,406708.98,386373.53,Overstock
2014-08-31,2219,244,84,70,0,104.6,1.0,0,1,0,0.2229,VietMotion RP-16,Outdoor,Activewear,2014,8,1768.2999241274658,1679.8849279210924,431465.18,409891.92,Overstock
2014-09-30,2219,249,38,33,1,226.4,0.9667,1,1,0,0.117,VietMotion RP-16,Outdoor,Activewear,2014,9,1768.2999241274658,1679.8849279210924,440306.68,418291.35,Stockout
2014-10-31,2219,256,49,42,0,182.9,1.0,0,1,0,0.1409,VietMotion RP-16,Outdoor,Activewear,2014,10,1768.2999241274658,1679.8849279210924,452684.78,430050.54,Overstock
2014-11-30,2219,266,63,53,2,150.6,0.9333,1,1,0,0.1661,VietMotion RP-16,Outdoor,Activewear,2014,11,1768.2999241274658,1679.8849279210924,470367.78,446849.39,Stockout
2014-12-31,2219,281,128,113,2,74.6,0.9333,1,0,0,0.2868,VietMotion RP-16,Outdoor,Activewear,2014,12,1768.2999241274658,1679.8849279210924,496892.28,472047.66,Stockout
2015-01-31,2219,290,43,34,0,255.9,1.0,0,1,0,0.1049,VietMotion RP-16,Outdoor,Activewear,2015,1,1768.2999241274658,1679.8849279210924,512806.98,487166.63,Overstock
2015-02-28,2219,293,30,27,1,325.6,0.9667,1,1,0,0.0844,VietMotion RP-16,Outdoor,Activewear,2015,2,1768.2999241274658,1679.8849279210924,518111.88,492206.28,Stockout
2015-03-31,2219,300,60,53,2,169.8,0.9333,1,1,0,0.1501,VietMotion RP-16,Outdoor,Activewear,2015,3,1768.2999241274658,1679.8849279210924,530489.98,503965.48,Stockout
2015-04-30,2219,317,87,70,1,135.9,0.9667,1,1,0,0.1809,VietMotion RP-16,Outdoor,Activewear,2015,4,1768.2999241274658,1679.8849279210924,560551.08,532523.52,Stockout
2015-05-31,2219,328,103,92,0,107.0,1.0,0,1,0,0.219,VietMotion RP-16,Outdoor,Activewear,2015,5,1768.2999241274658,1679.8849279210924,580002.38,551002.26,Overstock
2015-06-30,2219,347,106,87,1,119.7,0.9667,1,1,0,0.2005,VietMotion RP-16,Outdoor,Activewear,2015,6,1768.2999241274658,1679.8849279210924,613600.07,582920.07,Stockout
2015-07-31,2219,358,69,58,1,185.2,0.9667,1,1,0,0.1394,VietMotion RP-16,Outdoor,Activewear,2015,7,1768.2999241274658,1679.8849279210924,633051.37,601398.8,Stockout
2015-08-31,2219,378,89,69,2,164.3,0.9333,1,1,0,0.1544,VietMotion RP-16,Outdoor,Activewear,2015,8,1768.2999241274658,1679.8849279210924,668417.37,634996.5,Stockout
2015-09-30,2219,389,56,45,0,259.3,1.0,0,1,0,0.1037,VietMotion RP-16,Outdoor,Activewear,2015,9,1768.2999241274658,1679.8849279210924,687868.67,653475.24,Overstock
2015-10-31,2219,393,41,37,2,318.6,0.9333,1,1,0,0.086,VietMotion RP-16,Outdoor,Activewear,2015,10,1768.2999241274658,1679.8849279210924,694941.87,660194.78,Stockout
2015-11-30,2219,398,58,53,2,225.3,0.9333,1,1,0,0.1175,VietMotion RP-16,Outdoor,Activewear,2015,11,1768.2999241274658,1679.8849279210924,703783.37,668594.2,Stockout
2015-12-31,2219,434,169,133,2,97.9,0.9333,1,1,0,0.2346,VietMotion RP-16,Outdoor,Activewear,2015,12,1768.2999241274658,1679.8849279210924,767442.17,729070.06,Stockout
2016-01-31,2219,440,47,41,1,322.0,0.9667,1,1,0,0.0852,VietMotion RP-16,Outdoor,Activewear,2016,1,1768.2999241274658,1679.8849279210924,778051.97,739149.37,Stockout
2016-02-29,2219,445,43,38,1,351.3,0.9667,1,1,0,0.0787,VietMotion RP-16,Outdoor,Activewear,2016,2,1768.2999241274658,1679.8849279210924,786893.47,747548.79,Stockout
2016-03-31,2219,449,41,37,2,364.1,0.9333,1,1,0,0.0761,VietMotion RP-16,Outdoor,Activewear,2016,3,1768.2999241274658,1679.8849279210924,793966.67,754268.33,Stockout
2016-04-30,2219,456,77,70,0,195.4,1.0,0,1,0,0.1331,VietMotion RP-16,Outdoor,Activewear,2016,4,1768.2999241274658,1679.8849279210924,806344.77,766027.53,Overstock
2016-05-31,2219,471,71,56,2,252.3,0.9333,1,1,0,0.1063,VietMotion RP-16,Outdoor,Activewear,2016,5,1768.2999241274658,1679.8849279210924,832869.26,791225.8,Stockout
2016-06-30,2219,480,88,79,2,182.3,0.9333,1,1,0,0.1413,VietMotion RP-16,Outdoor,Activewear,2016,6,1768.2999241274658,1679.8849279210924,848783.96,806344.77,Stockout
2016-07-31,2219,488,53,45,0,325.3,1.0,0,1,0,0.0844,VietMotion RP-16,Outdoor,Activewear,2016,7,1768.2999241274658,1679.8849279210924,862930.36,819783.84,Overstock
2016-08-31,2219,499,72,61,0,245.4,1.0,0,1,0,0.1089,VietMotion RP-16,Outdoor,Activewear,2016,8,1768.2999241274658,1679.8849279210924,882381.66,838262.58,Overstock
2016-09-30,2219,509,47,37,2,412.7,0.9333,1,1,0,0.0678,VietMotion RP-16,Outdoor,Activewear,2016,9,1768.2999241274658,1679.8849279210924,900064.66,855061.43,Stockout
2016-10-31,2219,513,40,36,0,427.5,1.0,0,1,0,0.0656,VietMotion RP-16,Outdoor,Activewear,2016,10,1768.2999241274658,1679.8849279210924,907137.86,861780.97,Overstock
2016-11-30,2219,523,65,55,0,285.3,1.0,0,1,0,0.0952,VietMotion RP-16,Outdoor,Activewear,2016,11,1768.2999241274658,1679.8849279210924,924820.86,878579.82,Overstock
2016-12-31,2219,542,143,124,2,131.1,0.9333,1,1,0,0.1862,VietMotion RP-16,Outdoor,Activewear,2016,12,1768.2999241274658,1679.8849279210924,958418.56,910497.63,Stockout
2017-01-31,2219,548,37,31,2,530.3,0.9333,1,1,0,0.0535,VietMotion RP-16,Outdoor,Activewear,2017,1,1768.2999241274658,1679.8849279210924,969028.36,920576.94,Stockout
2017-02-28,2219,555,34,27,2,616.7,0.9333,1,1,0,0.0464,VietMotion RP-16,Outdoor,Activewear,2017,2,1768.2999241274658,1679.8849279210924,981406.46,932336.13,Stockout
2017-03-31,2219,567,56,44,0,386.6,1.0,0,1,0,0.072,VietMotion RP-16,Outdoor,Activewear,2017,3,1768.2999241274658,1679.8849279210924,1002626.06,952494.75,Overstock
2017-04-30,2219,577,64,54,2,320.6,0.9333,1,1,0,0.0856,VietMotion RP-16,Outdoor,Activewear,2017,4,1768.2999241274658,1679.8849279210924,1020309.06,969293.6,Stockout
2017-05-31,2219,588,66,55,0,320.7,1.0,0,1,0,0.0855,VietMotion RP-16,Outdoor,Activewear,2017,5,1768.2999241274658,1679.8849279210924,1039760.36,987772.34,Overstock
2017-06-30,2219,594,63,57,1,312.6,0.9667,1,1,0,0.0876,VietMotion RP-16,Outdoor,Activewear,2017,6,1768.2999241274658,1679.8849279210924,1050370.15,997851.65,Stockout
2017-07-31,2219,598,40,36,1,498.3,0.9667,1,1,0,0.0568,VietMotion RP-16,Outdoor,Activewear,2017,7,1768.2999241274658,1679.8849279210924,1057443.35,1004571.19,Stockout
2017-08-31,2219,608,60,50,2,364.8,0.9333,1,1,0,0.076,VietMotion RP-16,Outdoor,Activewear,2017,8,1768.2999241274658,1679.8849279210924,1075126.35,1021370.04,Stockout
2017-09-30,2219,614,37,31,1,594.2,0.9667,1,1,0,0.0481,VietMotion RP-16,Outdoor,Activewear,2017,9,1768.2999241274658,1679.8849279210924,1085736.15,1031449.35,Stockout
2017-10-31,2219,618,19,15,1,1236.0,0.9667,1,1,0,0.0237,VietMotion RP-16,Outdoor,Activewear,2017,10,1768.2999241274658,1679.8849279210924,1092809.35,1038168.89,Stockout
2017-11-30,2219,631,59,46,2,411.5,0.9333,1,1,0,0.0679,VietMotion RP-16,Outdoor,Activewear,2017,11,1768.2999241274658,1679.8849279210924,1115797.25,1060007.39,Stockout
2017-12-31,2219,649,95,77,0,252.9,1.0,0,1,0,0.1061,VietMotion RP-16,Outdoor,Activewear,2017,12,1768.2999241274658,1679.8849279210924,1147626.65,1090245.32,Overstock
2018-01-31,2219,653,22,18,2,1088.3,0.9333,1,1,0,0.0268,VietMotion RP-16,Outdoor,Activewear,2018,1,1768.2999241274658,1679.8849279210924,1154699.85,1096964.86,Stockout
2018-02-28,2219,657,27,23,0,857.0,1.0,0,1,0,0.0338,VietMotion RP-16,Outdoor,Activewear,2018,2,1768.2999241274658,1679.8849279210924,1161773.05,1103684.4,Overstock
2018-03-31,2219,663,29,23,2,864.8,0.9333,1,1,0,0.0335,VietMotion RP-16,Outdoor,Activewear,2018,3,1768.2999241274658,1679.8849279210924,1172382.85,1113763.71,Stockout
2018-04-30,2219,671,36,28,0,718.9,1.0,0,1,0,0.0401,VietMotion RP-16,Outdoor,Activewear,2018,4,1768.2999241274658,1679.8849279210924,1186529.25,1127202.79,Overstock
2018-05-31,2219,676,35,30,0,676.0,1.0,0,1,0,0.0425,VietMotion RP-16,Outdoor,Activewear,2018,5,1768.2999241274658,1679.8849279210924,1195370.75,1135602.21,Overstock
2018-06-30,2219,688,57,45,2,458.7,0.9333,1,1,0,0.0614,VietMotion RP-16,Outdoor,Activewear,2018,6,1768.2999241274658,1679.8849279210924,1216590.35,1155760.83,Stockout
2018-07-31,2219,694,33,27,2,771.1,0.9333,1,1,0,0.0374,VietMotion RP-16,Outdoor,Activewear,2018,7,1768.2999241274658,1679.8849279210924,1227200.15,1165840.14,Stockout
2018-08-31,2219,699,29,24,1,873.8,0.9667,1,1,0,0.0332,VietMotion RP-16,Outdoor,Activewear,2018,8,1768.2999241274658,1679.8849279210924,1236041.65,1174239.56,Stockout
2018-09-30,2219,701,13,11,1,1911.8,0.9667,1,1,0,0.0154,VietMotion RP-16,Outdoor,Activewear,2018,9,1768.2999241274658,1679.8849279210924,1239578.25,1177599.33,Stockout
2018-10-31,2219,702,14,13,0,1620.0,1.0,0,1,0,0.0182,VietMotion RP-16,Outdoor,Activewear,2018,10,1768.2999241274658,1679.8849279210924,1241346.55,1179279.22,Overstock
2018-11-30,2219,707,25,20,1,1060.5,0.9667,1,1,0,0.0275,VietMotion RP-16,Outdoor,Activewear,2018,11,1768.2999241274658,1679.8849279210924,1250188.05,1187678.64,Stockout
2018-12-31,2219,714,35,28,0,765.0,1.0,0,1,0,0.0377,VietMotion RP-16,Outdoor,Activewear,2018,12,1768.2999241274658,1679.8849279210924,1262566.15,1199437.84,Overstock
2019-01-31,2219,715,11,10,0,2145.0,1.0,0,1,0,0.0138,VietMotion RP-16,Outdoor,Activewear,2019,1,1768.2999241274658,1679.8849279210924,1264334.45,1201117.72,Overstock
2019-02-28,2219,716,8,7,0,3068.6,1.0,0,1,0,0.0097,VietMotion RP-16,Outdoor,Activewear,2019,2,1768.2999241274658,1679.8849279210924,1266102.75,1202797.61,Overstock
2019-03-31,2219,718,20,18,1,1196.7,0.9667,1,1,0,0.0245,VietMotion RP-16,Outdoor,Activewear,2019,3,1768.2999241274658,1679.8849279210924,1269639.35,1206157.38,Stockout
2019-04-30,2219,722,33,29,1,746.9,0.9667,1,1,0,0.0386,VietMotion RP-16,Outdoor,Activewear,2019,4,1768.2999241274658,1679.8849279210924,1276712.55,1212876.92,Stockout
2019-05-31,2219,730,40,32,2,684.4,0.9333,1,1,0,0.042,VietMotion RP-16,Outdoor,Activewear,2019,5,1768.2999241274658,1679.8849279210924,1290858.94,1226316.0,Stockout
2019-06-30,2219,737,39,32,1,690.9,0.9667,1,1,0,0.0416,VietMotion RP-16,Outdoor,Activewear,2019,6,1768.2999241274658,1679.8849279210924,1303237.04,1238075.19,Stockout
2019-07-31,2219,738,8,7,0,3162.9,1.0,0,1,0,0.0094,VietMotion RP-16,Outdoor,Activewear,2019,7,1768.2999241274658,1679.8849279210924,1305005.34,1239755.08,Overstock
2019-08-31,2219,740,20,18,1,1233.3,0.9667,1,1,0,0.0237,VietMotion RP-16,Outdoor,Activewear,2019,8,1768.2999241274658,1679.8849279210924,1308541.94,1243114.85,Stockout
2019-09-30,2219,742,12,10,1,2226.0,0.9667,1,1,0,0.0133,VietMotion RP-16,Outdoor,Activewear,2019,9,1768.2999241274658,1679.8849279210924,1312078.54,1246474.62,Stockout
2019-10-31,2219,743,8,7,1,3184.3,0.9667,1,1,0,0.0093,VietMotion RP-16,Outdoor,Activewear,2019,10,1768.2999241274658,1679.8849279210924,1313846.84,1248154.5,Stockout
2019-11-30,2219,745,16,14,0,1596.4,1.0,0,1,0,0.0184,VietMotion RP-16,Outdoor,Activewear,2019,11,1768.2999241274658,1679.8849279210924,1317383.44,1251514.27,Overstock
2019-12-31,2219,748,17,14,1,1602.9,0.9667,1,1,0,0.0184,VietMotion RP-16,Outdoor,Activewear,2019,12,1768.2999241274658,1679.8849279210924,1322688.34,1256553.93,Stockout
2020-01-31,2219,748,7,7,1,3205.7,0.9667,1,1,0,0.0093,VietMotion RP-16,Outdoor,Activewear,2020,1,1768.2999241274658,1679.8849279210924,1322688.34,1256553.93,Stockout
2020-02-29,2219,748,5,5,1,4488.0,0.9667,1,1,0,0.0066,VietMotion RP-16,Outdoor,Activewear,2020,2,1768.2999241274658,1679.8849279210924,1322688.34,1256553.93,Stockout
2020-03-31,2219,751,15,12,1,1877.5,0.9667,1,1,0,0.0157,VietMotion RP-16,Outdoor,Activewear,2020,3,1768.2999241274658,1679.8849279210924,1327993.24,1261593.58,Stockout
2020-04-30,2219,757,30,24,2,946.2,0.9333,1,1,0,0.0307,VietMotion RP-16,Outdoor,Activewear,2020,4,1768.2999241274658,1679.8849279210924,1338603.04,1271672.89,Stockout
2020-05-31,2219,758,14,13,0,1749.2,1.0,0,1,0,0.0169,VietMotion RP-16,Outdoor,Activewear,2020,5,1768.2999241274658,1679.8849279210924,1340371.34,1273352.78,Overstock
2020-06-30,2219,761,15,12,2,1902.5,0.9333,1,1,0,0.0155,VietMotion RP-16,Outdoor,Activewear,2020,6,1768.2999241274658,1679.8849279210924,1345676.24,1278392.43,Stockout
2020-07-31,2219,762,8,7,0,3265.7,1.0,0,1,0,0.0091,VietMotion RP-16,Outdoor,Activewear,2020,7,1768.2999241274658,1679.8849279210924,1347444.54,1280072.32,Overstock
2020-08-31,2219,763,12,11,1,2080.9,0.9667,1,1,0,0.0142,VietMotion RP-16,Outdoor,Activewear,2020,8,1768.2999241274658,1679.8849279210924,1349212.84,1281752.2,Stockout
2020-09-30,2219,765,11,9,1,2550.0,0.9667,1,1,0,0.0116,VietMotion RP-16,Outdoor,Activewear,2020,9,1768.2999241274658,1679.8849279210924,1352749.44,1285111.97,Stockout
2020-10-31,2219,765,5,5,1,4590.0,0.9667,1,1,0,0.0065,VietMotion RP-16,Outdoor,Activewear,2020,10,1768.2999241274658,1679.8849279210924,1352749.44,1285111.97,Stockout
2020-11-30,2219,768,19,16,0,1440.0,1.0,0,1,0,0.0204,VietMotion RP-16,Outdoor,Activewear,2020,11,1768.2999241274658,1679.8849279210924,1358054.34,1290151.62,Overstock
2020-12-31,2219,779,58,47,1,497.2,0.9667,1,1,0,0.0569,VietMotion RP-16,Outdoor,Activewear,2020,12,1768.2999241274658,1679.8849279210924,1377505.64,1308630.36,Stockout
2021-01-31,2219,779,3,3,0,7790.0,1.0,0,1,0,0.0038,VietMotion RP-16,Outdoor,Activewear,2021,1,1768.2999241274658,1679.8849279210924,1377505.64,1308630.36,Overstock
2021-02-28,2219,779,5,5,0,4674.0,1.0,0,1,0,0.0064,VietMotion RP-16,Outdoor,Activewear,2021,2,1768.2999241274658,1679.8849279210924,1377505.64,1308630.36,Overstock
2021-03-31,2219,780,7,6,0,3900.0,1.0,0,1,0,0.0076,VietMotion RP-16,Outdoor,Activewear,2021,3,1768.2999241274658,1679.8849279210924,1379273.94,1310310.24,Overstock
2021-04-30,2219,781,13,12,0,1952.5,1.0,0,1,0,0.0151,VietMotion RP-16,Outdoor,Activewear,2021,4,1768.2999241274658,1679.8849279210924,1381042.24,1311990.13,Overstock
2021-05-31,2219,784,16,13,2,1809.2,0.9333,1,1,0,0.0163,VietMotion RP-16,Outdoor,Activewear,2021,5,1768.2999241274658,1679.8849279210924,1386347.14,1317029.78,Stockout
2021-06-30,2219,789,24,19,1,1245.8,0.9667,1,1,0,0.0235,VietMotion RP-16,Outdoor,Activewear,2021,6,1768.2999241274658,1679.8849279210924,1395188.64,1325429.21,Stockout
2021-07-31,2219,789,9,9,2,2630.0,0.9333,1,1,0,0.0113,VietMotion RP-16,Outdoor,Activewear,2021,7,1768.2999241274658,1679.8849279210924,1395188.64,1325429.21,Stockout
2021-08-31,2219,791,11,9,0,2636.7,1.0,0,1,0,0.0112,VietMotion RP-16,Outdoor,Activewear,2021,8,1768.2999241274658,1679.8849279210924,1398725.24,1328788.98,Overstock
2021-09-30,2219,792,6,5,1,4752.0,0.9667,1,1,0,0.0063,VietMotion RP-16,Outdoor,Activewear,2021,9,1768.2999241274658,1679.8849279210924,1400493.54,1330468.86,Stockout
2021-10-31,2219,793,11,10,2,2379.0,0.9333,1,1,0,0.0125,VietMotion RP-16,Outdoor,Activewear,2021,10,1768.2999241274658,1679.8849279210924,1402261.84,1332148.75,Stockout
2021-11-30,2219,794,10,9,0,2646.7,1.0,0,1,0,0.0112,VietMotion RP-16,Outdoor,Activewear,2021,11,1768.2999241274658,1679.8849279210924,1404030.14,1333828.63,Overstock
2021-12-31,2219,797,35,32,0,747.2,1.0,0,1,0,0.0386,VietMotion RP-16,Outdoor,Activewear,2021,12,1768.2999241274658,1679.8849279210924,1409335.04,1338868.29,Overstock
2022-01-31,2219,798,8,7,2,3420.0,0.9333,1,1,0,0.0087,VietMotion RP-16,Outdoor,Activewear,2022,1,1768.2999241274658,1679.8849279210924,1411103.34,1340548.17,Stockout
2022-02-28,2219,801,14,11,0,2184.5,1.0,0,1,0,0.0135,VietMotion RP-16,Outdoor,Activewear,2022,2,1768.2999241274658,1679.8849279210924,1416408.24,1345587.83,Overstock
2022-03-31,2219,803,14,12,0,2007.5,1.0,0,1,0,0.0147,VietMotion RP-16,Outdoor,Activewear,2022,3,1768.2999241274658,1679.8849279210924,1419944.84,1348947.6,Overstock
2022-04-30,2219,805,23,21,0,1150.0,1.0,0,1,0,0.0254,VietMotion RP-16,Outdoor,Activewear,2022,4,1768.2999241274658,1679.8849279210924,1423481.44,1352307.37,Overstock
2022-05-31,2219,807,23,21,0,1152.9,1.0,0,1,0,0.0254,VietMotion RP-16,Outdoor,Activewear,2022,5,1768.2999241274658,1679.8849279210924,1427018.04,1355667.14,Overstock
