product_id,product_name,category,segment,size,color,price,cogs,gross_margin_pct,profit_per_unit,avg_rating,review_count,total_returns,total_return_qty,total_refund
2257,VietMotion RP-54,Outdoor,Activewear,M,silver,21.07562708012749,11.74649389790309,44.27,9.33,,0,0,0,0.0
2258,VietMotion RP-55,Outdoor,Activewear,L,pink,40.93238959023979,23.207673945338502,43.3,17.72,,0,0,0,0.0
2259,VietMotion RP-56,Outdoor,Activewear,XL,yellow,58.94633467839673,35.48436098598768,39.8,23.46,,0,0,0,0.0
2260,VietMotion RP-57,Outdoor,Activewear,S,red,12.321456825641691,7.192038262953153,41.63,5.13,,0,0,0,0.0
2261,VietMotion RP-58,Outdoor,Activewear,M,black,24.076635714137137,15.237821927761768,36.71,8.84,,0,0,0,0.0
2262,VietMotion RP-59,Outdoor,Activewear,L,orange,3918.239568919638,3722.327590473656,5.0,195.91,3.95,217,75,214,747424.43
2263,VietMotion RP-60,Outdoor,Activewear,XL,blue,3918.239568919638,3722.327590473656,5.0,195.91,3.96,223,78,221,756776.75
2264,VietMotion RP-61,Outdoor,Activewear,S,white,41.7136682497843,24.73990745888133,40.69,16.97,,0,0,0,0.0
2265,VietMotion RP-62,Outdoor,Activewear,M,purple,30.53219942488464,17.552089060732616,42.51,12.98,,0,0,0,0.0
2266,VietMotion RP-63,Outdoor,Activewear,L,green,38.415397252680165,23.49925547126347,38.83,14.92,,0,0,0,0.0
2267,VietMotion RP-64,Outdoor,Activewear,XL,silver,26.008045314091728,16.142614311122884,37.93,9.87,,0,0,0,0.0
46,DragonWear RP-01,Outdoor,Activewear,L,green,34.2825306861865,19.42805381075192,43.33,14.85,,0,0,0,0.0
47,DragonWear RP-02,Outdoor,Activewear,XL,silver,31.11621624135108,17.635486510766402,43.32,13.48,,0,0,0,0.0
48,DragonWear RP-03,Outdoor,Activewear,S,pink,786.87,404.293806,48.62,382.58,,0,0,0,0.0
49,DragonWear RP-04,Outdoor,Activewear,M,yellow,786.87,401.854509,48.93,385.02,,0,0,0,0.0
50,DragonWear RP-05,Outdoor,Activewear,L,red,52.83177583040088,29.251218367433875,44.63,23.58,,0,0,0,0.0
51,DragonWear RP-06,Outdoor,Activewear,XL,black,36.66300972290101,22.8645267714271,37.64,13.8,,0,0,0,0.0
52,DragonWear RP-07,Outdoor,Activewear,S,orange,4094.37,3531.803562,13.74,562.57,1.0,1,0,0,0.0
53,DragonWear RP-08,Outdoor,Activewear,M,blue,4094.37,3586.66812,12.4,507.7,,0,0,0,0.0
54,DragonWear RP-09,Outdoor,Activewear,L,white,4890.186,3904.3245024,20.16,985.86,4.0,7,1,2,7371.27
55,DragonWear RP-10,Outdoor,Activewear,XL,purple,4890.186,4645.676699999999,5.0,244.51,4.75,4,0,0,0.0
56,DragonWear RP-11,Outdoor,Activewear,S,green,3676.279090909091,3492.465136363636,5.0,183.81,5.0,1,0,0,0.0
57,DragonWear RP-12,Outdoor,Activewear,M,silver,3676.279090909091,3492.465136363636,5.0,183.81,,0,0,0,0.0
58,DragonWear RP-13,Outdoor,Activewear,L,pink,4325.34375,3115.1125687500003,27.98,1210.23,4.5,4,1,6,24262.65
59,DragonWear RP-14,Outdoor,Activewear,XL,yellow,4325.34375,3585.70996875,17.1,739.63,4.4,5,1,1,4215.13
60,DragonWear RP-15,Outdoor,Activewear,S,red,4703.16,4129.844796,12.19,573.32,,0,0,0,0.0
61,DragonWear RP-16,Outdoor,Activewear,M,black,4703.16,3495.388512,25.68,1207.77,,0,0,0,0.0
62,DragonWear RP-17,Outdoor,Activewear,L,orange,4800.533684210526,2974.4106707368423,38.04,1826.12,4.0,2,2,4,17622.2
63,DragonWear RP-18,Outdoor,Activewear,XL,blue,4800.533684210526,4293.117273789474,10.57,507.42,3.0,1,2,3,13338.52
64,DragonWear RP-19,Outdoor,Activewear,S,white,3779.37,3590.4015,5.0,188.97,3.5,2,0,0,0.0
65,DragonWear RP-20,Outdoor,Activewear,M,purple,3779.37,3427.132716,9.32,352.24,4.25,4,1,1,3283.07
66,DragonWear RP-21,Outdoor,Activewear,L,green,5043.402,4791.2319,5.0,252.17,3.0,3,2,8,35155.74
67,DragonWear RP-22,Outdoor,Activewear,XL,silver,5043.402,4436.176399200001,12.04,607.23,3.0,1,0,0,0.0
213,LotusWear RP-01,Outdoor,Activewear,M,blue,37.90340936224889,23.36292062393324,38.36,14.54,,0,0,0,0.0
214,LotusWear RP-02,Outdoor,Activewear,L,white,28.085381609401004,16.779978812074326,40.25,11.31,,0,0,0,0.0
215,LotusWear RP-03,Outdoor,Activewear,XL,purple,27.24738383297475,17.28620473248795,36.56,9.96,,0,0,0,0.0
216,LotusWear RP-04,Outdoor,Activewear,S,green,27.854003961988106,17.563816142326093,36.94,10.29,,0,0,0,0.0
217,LotusWear RP-05,Outdoor,Activewear,M,silver,38.77519960989875,23.59608301764526,39.15,15.18,,0,0,0,0.0
218,LotusWear RP-06,Outdoor,Activewear,L,pink,27.983252540430417,17.820494348857274,36.32,10.16,,0,0,0,0.0
219,LotusWear RP-07,Outdoor,Activewear,XL,yellow,37.185166909088366,21.217265775197195,42.94,15.97,,0,0,0,0.0
220,LotusWear RP-08,Outdoor,Activewear,S,red,75.95646289208631,42.62615643241546,43.88,33.33,,0,0,0,0.0
221,LotusWear RP-09,Outdoor,Activewear,M,black,46.92027483880587,27.07182375234705,42.3,19.85,,0,0,0,0.0
222,LotusWear RP-10,Outdoor,Activewear,L,orange,29.066624371384982,16.152575624510884,44.43,12.91,,0,0,0,0.0
392,SaigonFlex RP-01,Outdoor,Activewear,S,orange,6126.75,5820.412499999999,5.0,306.34,4.0,1,0,0,0.0
393,SaigonFlex RP-02,Outdoor,Activewear,M,blue,6126.75,5586.983325,8.81,539.77,2.0,2,0,0,0.0
1055,MekongFit RP-01,Outdoor,Activewear,XL,purple,755.37,717.6015,5.0,37.77,,0,0,0,0.0
1056,MekongFit RP-02,Outdoor,Activewear,S,green,755.37,662.686101,12.27,92.68,,0,0,0,0.0
1057,MekongFit RP-03,Outdoor,Activewear,M,silver,1607.8226315789473,1036.884815105263,35.51,570.94,3.93,100,43,114,158747.73
1058,MekongFit RP-04,Outdoor,Activewear,L,pink,1607.8226315789473,1527.4315,5.0,80.39,3.9,100,53,130,182137.52
1059,MekongFit RP-05,Outdoor,Activewear,XL,yellow,1979.360663900415,1058.3641469875515,46.53,921.0,3.91,86,30,86,146222.95
1060,MekongFit RP-06,Outdoor,Activewear,S,red,1979.360663900415,1361.8001367634854,31.2,617.56,3.94,89,32,84,141595.38
1061,MekongFit RP-07,Outdoor,Activewear,M,black,1800.4956652868125,1624.2271396552335,9.79,176.27,3.94,204,73,196,306091.63
1062,MekongFit RP-08,Outdoor,Activewear,L,orange,1800.4956652868125,1710.470882022472,5.0,90.02,3.85,204,76,217,345123.24
1063,MekongFit RP-09,Outdoor,Activewear,XL,blue,1960.245,1862.23275,5.0,98.01,,0,1,3,5134.34
1064,MekongFit RP-10,Outdoor,Activewear,S,white,1960.245,1605.832704,18.08,354.41,4.0,1,1,4,7697.77
1065,MekongFit RP-11,Outdoor,Activewear,M,purple,3731.974912998976,2473.179774844422,33.73,1258.8,3.89,117,44,110,359777.57
1066,MekongFit RP-12,Outdoor,Activewear,L,green,3731.974912998976,3311.008142812692,11.28,420.97,3.9,120,47,149,468598.82
1067,MekongFit RP-13,Outdoor,Activewear,XL,silver,4881.87,4623.619077,5.29,258.25,3.7,20,5,13,50238.26
1068,MekongFit RP-14,Outdoor,Activewear,S,pink,4881.87,4637.7765,5.0,244.09,4.07,15,4,9,40360.97
1069,MekongFit RP-15,Outdoor,Activewear,M,yellow,1889.37,1137.589677,39.79,751.78,4.2,49,18,41,66752.37
1070,MekongFit RP-16,Outdoor,Activewear,L,red,1889.37,1530.7675740000002,18.98,358.6,3.89,55,16,47,75412.20999999999
1071,MekongFit RP-17,Outdoor,Activewear,XL,black,53.543026743157576,32.29270713302763,39.69,21.25,,0,0,0,0.0
1072,MekongFit RP-18,Outdoor,Activewear,S,orange,28.128121774493703,18.104962872727203,35.63,10.02,,0,0,0,0.0
1073,MekongFit RP-19,Outdoor,Activewear,M,blue,2834.37,2692.6515,5.0,141.72,,0,0,0,0.0
1074,MekongFit RP-20,Outdoor,Activewear,L,white,2834.37,2536.477713,10.51,297.89,,0,0,0,0.0
1075,MekongFit RP-21,Outdoor,Activewear,XL,purple,3114.1088059701488,1652.034721567164,46.95,1462.07,3.14,7,3,11,29876.5
1076,MekongFit RP-22,Outdoor,Activewear,S,green,3114.1088059701488,2258.663116970149,27.47,855.45,3.71,14,3,11,30769.420000000002
1077,MekongFit RP-23,Outdoor,Activewear,M,silver,4317.599357798164,4101.719389908256,5.0,215.88,4.09,129,50,139,522876.66
1078,MekongFit RP-24,Outdoor,Activewear,L,pink,4317.599357798164,3338.367823449541,22.68,979.23,3.92,125,37,90,329162.19
1079,MekongFit RP-25,Outdoor,Activewear,XL,yellow,3149.37,2125.82475,32.5,1023.55,,0,0,0,0.0
1080,MekongFit RP-26,Outdoor,Activewear,S,red,3149.37,2653.974099,15.73,495.4,,0,0,0,0.0
1081,MekongFit RP-27,Outdoor,Activewear,M,black,2782.7306557377046,2487.204660098361,10.62,295.53,4.12,33,12,30,71248.93
1082,MekongFit RP-28,Outdoor,Activewear,L,orange,2782.7306557377046,2043.915666639344,26.55,738.81,4.06,36,9,17,39253.729999999996
1083,MekongFit RP-29,Outdoor,Activewear,XL,blue,14.6545400126499,8.117653156054045,44.61,6.54,,0,0,0,0.0
1084,MekongFit RP-30,Outdoor,Activewear,S,white,22.12626746115412,12.439630765339205,43.78,9.69,,0,0,0,0.0
1085,MekongFit RP-31,Outdoor,Activewear,M,purple,1139.5005960656706,895.8753686268303,21.38,243.63,3.9,764,266,708,690036.42
1086,MekongFit RP-32,Outdoor,Activewear,L,green,1139.5005960656706,846.3070926979735,25.73,293.19,4.01,824,262,729,717386.44
1087,MekongFit RP-33,Outdoor,Activewear,XL,silver,3432.87,2542.726809,25.93,890.14,3.44,16,12,43,129666.36
1088,MekongFit RP-34,Outdoor,Activewear,S,pink,3432.87,2650.17564,22.8,782.69,3.47,19,13,28,85538.85
1089,MekongFit RP-35,Outdoor,Activewear,M,yellow,4610.969999999999,2548.022022,44.74,2062.95,3.96,49,16,37,148718.97
1090,MekongFit RP-36,Outdoor,Activewear,L,red,4610.969999999999,4380.4215,5.0,230.55,4.14,37,13,32,129251.47
1091,MekongFit RP-37,Outdoor,Activewear,XL,black,2116.288125,1165.228241625,44.94,951.06,4.31,13,5,18,35500.05
1092,MekongFit RP-38,Outdoor,Activewear,S,orange,2116.288125,1846.673017875,12.74,269.62,3.35,17,7,21,41561.86
1093,MekongFit RP-39,Outdoor,Activewear,M,blue,711.0279925650557,525.0230697100371,26.16,186.0,3.93,111,36,97,59548.18
1094,MekongFit RP-40,Outdoor,Activewear,L,white,711.0279925650557,608.2133448401487,14.46,102.81,4.01,103,32,81,50117.31
1095,MekongFit RP-41,Outdoor,Activewear,XL,purple,1480.6935294117643,1383.1158258235296,6.59,97.58,4.02,90,22,48,62680.5
1096,MekongFit RP-42,Outdoor,Activewear,S,green,1480.6935294117643,873.7572517058823,40.99,606.94,3.82,73,23,69,91412.42
1097,MekongFit RP-43,Outdoor,Activewear,M,silver,3724.014215938303,3064.118896874036,17.72,659.9,3.91,250,94,269,845426.39
1098,MekongFit RP-44,Outdoor,Activewear,L,pink,3724.014215938303,3151.633230948586,15.37,572.38,3.86,236,82,222,705101.11
1099,MekongFit RP-45,Outdoor,Activewear,XL,yellow,497.07,249.280605,49.85,247.79,3.0,1,0,0,0.0
1100,MekongFit RP-46,Outdoor,Activewear,S,red,497.07,346.308669,30.33,150.76,,0,0,0,0.0
1101,MekongFit RP-47,Outdoor,Activewear,M,black,2676.87,1384.7448510000002,48.27,1292.13,5.0,1,1,2,4208.8
1102,MekongFit RP-48,Outdoor,Activewear,L,orange,2676.87,2543.0265,5.0,133.84,,0,0,0,0.0
1103,MekongFit RP-49,Outdoor,Activewear,XL,blue,1792.7023572474377,1145.8953467525623,36.08,646.81,3.92,80,25,64,99657.39
1104,MekongFit RP-50,Outdoor,Activewear,S,white,1792.7023572474377,1703.0672393850657,5.0,89.64,4.18,83,27,74,113009.96
1105,MekongFit RP-51,Outdoor,Activewear,M,purple,3028.62,2877.189,5.0,151.43,4.12,42,13,38,97829.66
1106,MekongFit RP-52,Outdoor,Activewear,L,green,3028.62,2278.430826,24.77,750.19,3.69,54,8,27,72706.95
1107,MekongFit RP-53,Outdoor,Activewear,XL,silver,1920.87,1824.8265,5.0,96.04,,0,0,0,0.0
1108,MekongFit RP-54,Outdoor,Activewear,S,pink,1920.87,1074.1505039999995,44.08,846.72,4.0,1,1,3,5459.07
1109,MekongFit RP-55,Outdoor,Activewear,M,yellow,2555.2866666666664,2320.7113506666665,9.18,234.58,3.92,48,16,30,68585.61
1110,MekongFit RP-56,Outdoor,Activewear,L,red,2555.2866666666664,2427.522333333333,5.0,127.76,3.98,46,21,61,130455.36
1111,MekongFit RP-57,Outdoor,Activewear,XL,black,1422.8740268456374,1286.2781202684564,9.6,136.6,3.9,20,8,21,27158.34
1112,MekongFit RP-58,Outdoor,Activewear,S,orange,1422.8740268456374,1014.2246063355705,28.72,408.65,3.75,24,6,23,27755.72
1732,SaigonCore RP-01,Outdoor,Activewear,S,orange,5354.37,5086.6515,5.0,267.72,,0,1,5,22729.71
1733,SaigonCore RP-02,Outdoor,Activewear,M,blue,5354.37,3965.446422,25.94,1388.92,,0,1,3,14057.15
1734,SaigonCore RP-03,Outdoor,Activewear,L,white,5398.47,3692.013633000001,31.61,1706.46,,0,0,0,0.0
1735,SaigonCore RP-04,Outdoor,Activewear,XL,purple,5398.47,3275.791596,39.32,2122.68,,0,0,0,0.0
1736,SaigonCore RP-05,Outdoor,Activewear,S,green,15.66898422864841,9.326491269994955,40.48,6.34,,0,0,0,0.0
1737,SaigonCore RP-06,Outdoor,Activewear,M,silver,28.77176736143489,18.51139552368607,35.66,10.26,,0,0,0,0.0
1738,SaigonCore RP-07,Outdoor,Activewear,L,pink,33.36032606841429,19.40288641268228,41.84,13.96,,0,0,0,0.0
1739,SaigonCore RP-08,Outdoor,Activewear,XL,yellow,64.75266933041797,38.898448915717616,39.93,25.85,,0,0,0,0.0
1740,SaigonCore RP-09,Outdoor,Activewear,S,red,5414.745,3403.1672325,37.15,2011.58,4.4,5,1,2,9968.88
1741,SaigonCore RP-10,Outdoor,Activewear,M,black,5414.745,5144.00775,5.0,270.74,3.83,6,1,1,4014.19
1742,SaigonCore RP-11,Outdoor,Activewear,L,orange,3464.37,2540.422521,26.67,923.95,4.0,1,1,3,9630.79
1743,SaigonCore RP-12,Outdoor,Activewear,XL,blue,3464.37,3142.18359,9.3,322.19,4.6,5,1,1,3059.05
1744,SaigonCore RP-13,Outdoor,Activewear,S,white,5217.507931034483,4956.632534482758,5.0,260.88,4.6,5,0,0,0.0
1745,SaigonCore RP-14,Outdoor,Activewear,M,purple,5217.507931034483,3797.3022722068968,27.22,1420.21,3.62,8,0,0,0.0
1926,UrbanVN RP-01,Outdoor,Activewear,L,green,1137.8602807775376,1058.4376331792655,6.98,79.42,3.94,54,20,70,70952.06999999999
1927,UrbanVN RP-02,Outdoor,Activewear,XL,silver,1137.8602807775376,1080.9672667386606,5.0,56.89,3.82,39,16,32,31525.64
1928,UrbanVN RP-03,Outdoor,Activewear,S,pink,37.741902504944775,20.9149502570328,44.58,16.83,,0,0,0,0.0
1929,UrbanVN RP-04,Outdoor,Activewear,M,yellow,30.336748167908752,17.135236525350653,43.52,13.2,,0,0,0,0.0
1930,UrbanVN RP-05,Outdoor,Activewear,L,red,46.14378269969036,29.931765084707884,35.13,16.21,,0,0,0,0.0
1931,UrbanVN RP-06,Outdoor,Activewear,XL,black,13.67467902538131,8.840842303475455,35.35,4.83,,0,0,0,0.0
1932,UrbanVN RP-07,Outdoor,Activewear,S,orange,5291.37,2847.286197,46.19,2444.08,4.0,2,1,1,4668.28
1933,UrbanVN RP-08,Outdoor,Activewear,M,blue,5291.37,3064.232367,42.09,2227.14,4.0,1,0,0,0.0
1934,UrbanVN RP-09,Outdoor,Activewear,L,white,1609.9115094339622,1337.8364643396226,16.9,272.08,3.91,174,52,134,180248.62
1935,UrbanVN RP-10,Outdoor,Activewear,XL,purple,1609.9115094339622,1048.696357245283,34.86,561.22,3.89,190,65,169,224005.75
1936,UrbanVN RP-11,Outdoor,Activewear,S,green,3441.0957085020245,2500.644251368421,27.33,940.45,3.87,63,28,82,244925.88
1937,UrbanVN RP-12,Outdoor,Activewear,M,silver,3441.0957085020245,3269.040923076924,5.0,172.05,3.91,56,30,104,316125.73
1938,UrbanVN RP-13,Outdoor,Activewear,L,pink,3527.37,3268.4610419999995,7.34,258.91,4.14,29,4,19,52617.53999999999
1939,UrbanVN RP-14,Outdoor,Activewear,XL,yellow,3527.37,1932.99876,45.2,1594.37,3.93,30,3,5,14542.65
1940,UrbanVN RP-15,Outdoor,Activewear,S,red,2011.3572611464965,1582.334757343949,21.33,429.02,4.05,22,9,37,67515.92
1941,UrbanVN RP-16,Outdoor,Activewear,M,black,2011.3572611464965,1626.1823456369425,19.15,385.17,3.68,25,8,14,24937.760000000002
1942,UrbanVN RP-17,Outdoor,Activewear,L,orange,1481.996824817518,1407.896983576642,5.0,74.1,3.87,127,54,147,182979.07
1943,UrbanVN RP-18,Outdoor,Activewear,XL,blue,1481.996824817518,1063.7773208540143,28.22,418.22,4.03,125,51,117,147671.97
1944,UrbanVN RP-19,Outdoor,Activewear,S,white,36.38824646707872,20.031511281271698,44.95,16.36,,0,0,0,0.0
1945,UrbanVN RP-20,Outdoor,Activewear,M,purple,45.07582526163278,29.08207406606809,35.48,15.99,,0,0,0,0.0
1946,UrbanVN RP-21,Outdoor,Activewear,L,green,3369.87,2625.465717,22.09,744.4,3.18,11,3,8,23731.16
1947,UrbanVN RP-22,Outdoor,Activewear,XL,silver,3369.87,2821.255164,16.28,548.61,3.78,9,4,14,41363.86
1948,UrbanVN RP-23,Outdoor,Activewear,S,pink,3728.773125,2971.086426,20.32,757.69,4.26,35,6,18,59960.149999999994
1949,UrbanVN RP-24,Outdoor,Activewear,M,yellow,3728.773125,2876.7484659375,22.85,852.02,4.17,48,10,31,97097.61000000002
1950,UrbanVN RP-25,Outdoor,Activewear,L,red,4031.37,3108.589407,22.89,922.78,4.33,3,3,8,30326.63
1951,UrbanVN RP-26,Outdoor,Activewear,XL,black,4031.37,3130.3588049999994,22.35,901.01,3.56,9,4,12,39015.909999999996
1952,UrbanVN RP-27,Outdoor,Activewear,S,orange,18.33048464860911,11.253304377609716,38.61,7.08,,0,0,0,0.0
1953,UrbanVN RP-28,Outdoor,Activewear,M,blue,52.32643105341463,33.32104375919796,36.32,19.01,,0,0,0,0.0
1954,UrbanVN RP-29,Outdoor,Activewear,L,white,37.91696218405503,22.57856459219544,40.45,15.34,,0,0,0,0.0
1955,UrbanVN RP-30,Outdoor,Activewear,XL,purple,28.047088630409924,16.87199549783042,39.84,11.18,,0,0,0,0.0
1956,UrbanVN RP-31,Outdoor,Activewear,S,green,42.65364555812609,25.544613933627417,40.11,17.11,,0,0,0,0.0
1957,UrbanVN RP-32,Outdoor,Activewear,M,silver,82.12784702062984,50.64712843407366,38.33,31.48,,0,0,0,0.0
1958,UrbanVN RP-33,Outdoor,Activewear,L,pink,944.37,860.226633,8.91,84.14,4.13,53,18,57,47056.24
1959,UrbanVN RP-34,Outdoor,Activewear,XL,yellow,944.37,782.221671,17.17,162.15,4.25,52,12,38,31060.81
1960,UrbanVN RP-35,Outdoor,Activewear,S,red,1177.47,615.8168099999999,47.7,561.65,,0,0,0,0.0
1961,UrbanVN RP-36,Outdoor,Activewear,M,black,1177.47,861.9080399999999,26.8,315.56,4.0,1,0,0,0.0
1962,UrbanVN RP-37,Outdoor,Activewear,L,orange,1794.87,1680.5367809999998,6.37,114.33,3.88,89,31,102,154416.24
1963,UrbanVN RP-38,Outdoor,Activewear,XL,blue,1794.87,1050.357924,41.48,744.51,3.94,88,37,113,174575.9
1964,UrbanVN RP-39,Outdoor,Activewear,S,white,1070.37,1016.8515,5.0,53.52,3.95,183,57,175,159775.74
1965,UrbanVN RP-40,Outdoor,Activewear,M,purple,1070.37,1016.8515,5.0,53.52,4.03,191,70,198,179418.35
1966,UrbanVN RP-41,Outdoor,Activewear,L,green,2939.728361774744,1892.009173638225,35.64,1047.72,3.91,33,17,53,133271.61
1967,UrbanVN RP-42,Outdoor,Activewear,XL,silver,2939.728361774744,2792.7419436860064,5.0,146.99,4.02,44,16,37,90579.67
1968,UrbanVN RP-43,Outdoor,Activewear,S,pink,2865.87,2722.5765,5.0,143.29,,0,0,0,0.0
1969,UrbanVN RP-44,Outdoor,Activewear,M,yellow,2865.87,2094.664383,26.91,771.21,,0,0,0,0.0
1970,UrbanVN RP-45,Outdoor,Activewear,L,red,35.61427362498996,20.085208293640928,43.6,15.53,,0,0,0,0.0
1971,UrbanVN RP-46,Outdoor,Activewear,XL,black,36.57219435209544,20.22432688907785,44.7,16.35,,0,0,0,0.0
1972,UrbanVN RP-47,Outdoor,Activewear,S,orange,27.55697391384372,16.004897389386034,41.92,11.55,,0,0,0,0.0
1973,UrbanVN RP-48,Outdoor,Activewear,M,blue,23.57206329652493,14.625712767395886,37.95,8.95,,0,0,0,0.0
1974,UrbanVN RP-49,Outdoor,Activewear,L,white,692.3085964912281,657.6931666666666,5.0,34.62,3.93,196,74,226,136915.12
1975,UrbanVN RP-50,Outdoor,Activewear,XL,purple,692.3085964912281,657.6931666666666,5.0,34.62,3.78,192,73,185,111542.32
1976,UrbanVN RP-51,Outdoor,Activewear,S,green,46.16095572582198,26.320300475857263,42.98,19.84,,0,0,0,0.0
1977,UrbanVN RP-52,Outdoor,Activewear,M,silver,23.513305904967385,14.515780528841598,38.27,9.0,,0,0,0,0.0
1978,UrbanVN RP-53,Outdoor,Activewear,L,pink,3185.1557142857146,1873.827106714286,41.17,1311.33,4.0,17,6,25,68473.97
1979,UrbanVN RP-54,Outdoor,Activewear,XL,yellow,3185.1557142857146,1959.826311,38.47,1225.33,4.07,15,3,3,7979.380000000001
1980,UrbanVN RP-55,Outdoor,Activewear,S,red,2026.0782152974505,1593.3079085099146,21.36,432.77,4.17,46,18,55,94135.48
1981,UrbanVN RP-56,Outdoor,Activewear,M,black,2026.0782152974505,1031.0712037648725,49.11,995.01,4.07,42,14,33,59465.700000000004
2108,PhoenixWear RP-01,Outdoor,Activewear,S,pink,34.07713034376433,22.047603610788848,35.3,12.03,,0,0,0,0.0
2109,PhoenixWear RP-02,Outdoor,Activewear,M,yellow,27.356031132735204,15.302692213456506,44.06,12.05,,0,0,0,0.0
1309,VietMode RP-01,Outdoor,Activewear,M,yellow,3195.99,3036.1905,5.0,159.8,,0,1,3,8844.61
1310,VietMode RP-02,Outdoor,Activewear,L,red,3195.99,1813.724325,43.25,1382.27,,0,0,0,0.0
1311,VietMode RP-03,Outdoor,Activewear,XL,black,40.108646331063575,24.75747153022655,38.27,15.35,,0,0,0,0.0
1312,VietMode RP-04,Outdoor,Activewear,S,orange,37.84371220778986,22.49335727343501,40.56,15.35,,0,0,0,0.0
1313,VietMode RP-05,Outdoor,Activewear,M,blue,3630.634736842105,2266.968329684211,37.56,1363.67,3.29,7,0,0,0.0
1314,VietMode RP-06,Outdoor,Activewear,L,white,3630.634736842105,3449.103,5.0,181.53,3.62,8,4,7,22880.04
1315,VietMode RP-07,Outdoor,Activewear,XL,purple,4409.278125,2546.799045,42.24,1862.48,4.0,4,1,2,7863.14
1316,VietMode RP-08,Outdoor,Activewear,S,green,4409.278125,4104.156078749999,6.92,305.12,4.0,3,0,0,0.0
1317,VietMode RP-09,Outdoor,Activewear,M,silver,3944.035454545454,3586.7058423636363,9.06,357.33,4.0,19,7,28,93655.74
1318,VietMode RP-10,Outdoor,Activewear,L,pink,3944.035454545454,2028.0230307272727,48.58,1916.01,4.06,16,10,32,105131.51000000001
1319,VietMode RP-11,Outdoor,Activewear,XL,yellow,4481.563026315789,2574.2098023157896,42.56,1907.35,4.05,39,11,20,79911.66
1320,VietMode RP-12,Outdoor,Activewear,S,red,4481.563026315789,4257.484874999999,5.0,224.08,3.61,33,12,23,87590.56
1321,VietMode RP-13,Outdoor,Activewear,M,black,50.1498727844164,31.936152393009856,36.32,18.21,,0,0,0,0.0
1322,VietMode RP-14,Outdoor,Activewear,L,orange,27.004227841229177,15.330704640302349,43.23,11.67,,0,0,0,0.0
1323,VietMode RP-15,Outdoor,Activewear,XL,blue,29.72683062013232,18.408714277566283,38.07,11.32,,0,0,0,0.0
1324,VietMode RP-16,Outdoor,Activewear,S,white,22.38731522105933,14.189338489676803,36.62,8.2,,0,0,0,0.0
1325,VietMode RP-17,Outdoor,Activewear,M,purple,4781.390943396226,2627.852462490566,45.04,2153.54,3.86,49,24,70,279424.7
1326,VietMode RP-18,Outdoor,Activewear,L,green,4781.390943396226,4542.321396226414,5.0,239.07,3.93,45,16,39,160470.8
1327,VietMode RP-19,Outdoor,Activewear,XL,silver,27.72356284902519,17.86676673513095,35.55,9.86,,0,0,0,0.0
1328,VietMode RP-20,Outdoor,Activewear,S,pink,38.51008662414959,23.81174171880364,38.17,14.7,,0,0,0,0.0
1329,VietMode RP-21,Outdoor,Activewear,M,yellow,1652.259512195122,1569.6465365853658,5.0,82.61,3.75,4,3,7,9903.099999999999
1330,VietMode RP-22,Outdoor,Activewear,L,red,1652.259512195122,846.6177740487806,48.76,805.64,3.0,7,1,2,3083.48
1331,VietMode RP-23,Outdoor,Activewear,XL,black,5140.902162162162,4883.857054054054,5.0,257.05,4.0,6,2,2,9214.32
1332,VietMode RP-24,Outdoor,Activewear,S,orange,5140.902162162162,2764.7771828108107,46.22,2376.12,3.67,6,2,5,23683.989999999998
1333,VietMode RP-25,Outdoor,Activewear,M,blue,44.82631909216676,26.88312696229316,40.03,17.94,,0,0,0,0.0
1334,VietMode RP-26,Outdoor,Activewear,L,white,22.899930378810343,14.009827586880482,38.82,8.89,,0,0,0,0.0
1335,VietMode RP-27,Outdoor,Activewear,XL,purple,4912.74,3845.692872,21.72,1067.05,,0,2,2,7822.2699999999995
1336,VietMode RP-28,Outdoor,Activewear,S,green,4912.74,4197.93633,14.55,714.8,3.5,2,2,3,12391.619999999999
1337,VietMode RP-29,Outdoor,Activewear,M,silver,46.891778803111855,29.86492837502126,36.31,17.03,,0,0,0,0.0
1338,VietMode RP-30,Outdoor,Activewear,L,pink,56.95463897308756,34.574938646632106,39.29,22.38,,0,0,0,0.0
1339,VietMode RP-31,Outdoor,Activewear,XL,yellow,2933.641534090909,1483.5425237897728,49.43,1450.1,3.95,22,8,23,59602.96
1340,VietMode RP-32,Outdoor,Activewear,S,red,2933.641534090909,2571.336804630682,12.35,362.3,3.35,20,7,15,37412.49
1341,VietMode RP-33,Outdoor,Activewear,M,black,3970.807826086957,3772.2674347826087,5.0,198.54,3.0,2,1,1,4006.34
1342,VietMode RP-34,Outdoor,Activewear,L,orange,3970.807826086957,3772.2674347826087,5.0,198.54,4.0,6,3,14,49367.33
1343,VietMode RP-35,Outdoor,Activewear,XL,blue,3883.172432432432,3069.2594905945944,20.96,813.91,3.6,15,4,11,35748.22
1344,VietMode RP-36,Outdoor,Activewear,S,white,3883.172432432432,2469.309349783784,36.41,1413.86,4.28,18,5,16,58926.72
1345,VietMode RP-37,Outdoor,Activewear,M,purple,3778.74,2908.874052,23.02,869.87,,0,0,0,0.0
1346,VietMode RP-38,Outdoor,Activewear,L,green,3778.74,3499.868988,7.38,278.87,4.0,1,0,0,0.0
