return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,product_name,category,segment,size,color,price,cogs,order_date,customer_id,order_source,device_type,days_to_return,return_year,return_month,return_ym
RET-039532,632301,977,2018-10-19,wrong_size,3,14488.67,HanoiStreet UC-40,Streetwear,Everyday,M,silver,5978.196828266228,4912.882153469187,2018-09-28,124784,social_media,desktop,21,2018,10,2018-10
RET-039533,632313,438,2018-10-11,defective,1,10882.98,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.531191363438,6680.734632196296,2018-09-29,130146,organic_search,mobile,12,2018,10,2018-10
RET-039534,632320,907,2018-10-18,wrong_size,1,6516.21,HanoiStreet UE-16,Streetwear,Performance,XL,silver,7343.25255526658,6976.089927503251,2018-09-27,146605,organic_search,mobile,21,2018,10,2018-10
RET-039535,632324,2214,2018-10-05,late_delivery,2,7002.9,VietMotion RP-11,Outdoor,Activewear,L,white,4408.759136690647,4188.321179856114,2018-09-26,108343,referral,desktop,9,2018,10,2018-10
RET-039536,632324,2215,2018-10-21,changed_mind,1,3525.0,VietMotion RP-12,Outdoor,Activewear,XL,purple,4408.759136690647,3776.983952402878,2018-09-26,108343,referral,desktop,25,2018,10,2018-10
RET-039538,632339,1995,2018-10-21,changed_mind,1,4566.8,UrbanVN UM-02,Streetwear,Balanced,XL,purple,5159.312850739579,3025.421055673689,2018-09-30,144193,referral,mobile,21,2018,10,2018-10
RET-039539,632348,2343,2018-10-10,not_as_described,3,13417.94,VietMotion UE-17,Streetwear,Performance,XL,blue,5703.50918918919,4446.455763891891,2018-09-26,151902,email_campaign,desktop,14,2018,10,2018-10
RET-039542,632396,1171,2018-10-26,wrong_size,1,3329.06,MekongFit UE-07,Streetwear,Performance,XL,black,4297.006363636363,3953.675555181818,2018-09-30,148933,organic_search,mobile,26,2018,10,2018-10
RET-039544,632412,487,2018-10-16,not_as_described,7,72057.85,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2018-09-29,49241,social_media,mobile,17,2018,10,2018-10
RET-039545,632421,577,2018-10-14,wrong_size,7,69868.05,SaigonFlex UC-42,Streetwear,Everyday,M,silver,12288.258347826088,9234.626148391304,2018-10-01,41781,referral,mobile,13,2018,10,2018-10
RET-039546,632427,2054,2018-10-23,wrong_size,2,10503.85,UrbanVN UE-14,Streetwear,Performance,L,white,7071.6015724815725,6718.021493857494,2018-09-30,42298,social_media,mobile,23,2018,10,2018-10
RET-039547,632439,2085,2018-10-26,changed_mind,5,30192.93,UrbanVN UC-20,Streetwear,Everyday,M,purple,8000.37,7600.3515,2018-10-01,12413,organic_search,mobile,25,2018,10,2018-10
RET-039550,632480,1086,2018-10-10,defective,1,1006.19,MekongFit RP-32,Outdoor,Activewear,L,green,1139.5005960656706,846.3070926979735,2018-09-30,3524,social_media,desktop,10,2018,10,2018-10
RET-039551,632491,769,2018-10-20,wrong_size,3,7926.35,HanoiStreet RP-57,Outdoor,Activewear,M,yellow,3297.595237449118,1690.347318716418,2018-10-01,65357,paid_search,mobile,19,2018,10,2018-10
RET-039552,632491,770,2018-10-10,wrong_size,2,5566.63,HanoiStreet RP-58,Outdoor,Activewear,L,red,3297.595237449118,3096.441927964722,2018-10-01,65357,paid_search,mobile,9,2018,10,2018-10
RET-039553,632507,745,2018-10-26,wrong_size,2,4831.96,HanoiStreet RP-33,Outdoor,Activewear,M,purple,2645.37,2513.1015,2018-10-01,67052,direct,desktop,25,2018,10,2018-10
RET-039554,632557,2064,2018-10-08,defective,5,26366.61,UrbanVN UE-24,Streetwear,Performance,S,white,6479.721271860095,5307.5396937806045,2018-09-27,54460,email_campaign,mobile,11,2018,10,2018-10
RET-039555,632560,1942,2018-10-12,changed_mind,4,4875.94,UrbanVN RP-17,Outdoor,Activewear,L,orange,1481.996824817518,1407.896983576642,2018-09-30,61332,organic_search,mobile,12,2018,10,2018-10
RET-039556,632560,1943,2018-10-13,wrong_size,1,1272.75,UrbanVN RP-18,Outdoor,Activewear,XL,blue,1481.996824817518,1063.7773208540143,2018-09-30,61332,organic_search,mobile,13,2018,10,2018-10
RET-039557,632571,826,2018-10-15,late_delivery,2,22414.46,HanoiStreet UM-10,Streetwear,Balanced,L,green,12730.405428472704,12093.885157049066,2018-09-28,55311,organic_search,tablet,17,2018,10,2018-10
RET-039559,632663,501,2018-10-13,defective,3,35512.2,SaigonFlex UM-06,Streetwear,Balanced,M,black,13211.57028169014,7279.575225211268,2018-09-28,74192,referral,desktop,15,2018,10,2018-10
RET-039560,632731,540,2018-10-09,wrong_size,4,53115.49,SaigonFlex UC-05,Streetwear,Everyday,S,red,15766.334536082471,14063.570406185569,2018-09-27,30115,social_media,desktop,12,2018,10,2018-10
RET-039561,632740,763,2018-10-16,changed_mind,1,3341.44,HanoiStreet RP-51,Outdoor,Activewear,XL,blue,3884.3831348511385,2371.8043421401053,2018-09-29,33112,paid_search,mobile,17,2018,10,2018-10
RET-039562,632740,764,2018-10-27,not_as_described,2,6151.9,HanoiStreet RP-52,Outdoor,Activewear,S,white,3884.3831348511385,3601.600042633976,2018-09-29,33112,paid_search,mobile,28,2018,10,2018-10
RET-039563,632758,438,2018-10-18,changed_mind,2,20655.88,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.531191363438,6680.734632196296,2018-09-27,114207,paid_search,tablet,21,2018,10,2018-10
RET-039565,632772,2146,2018-10-21,not_as_described,5,18894.33,PhoenixWear UR-22,Streetwear,Standard,L,green,4598.37,2925.482994,2018-09-30,117120,paid_search,desktop,21,2018,10,2018-10
RET-039566,632780,1212,2018-10-11,changed_mind,5,19177.43,MekongFit UC-14,Streetwear,Everyday,S,orange,4947.391856581533,3803.060120154224,2018-09-29,103328,paid_search,mobile,12,2018,10,2018-10
RET-039567,632811,1171,2018-10-09,wrong_size,2,7300.67,MekongFit UE-07,Streetwear,Performance,XL,black,4297.006363636363,3953.675555181818,2018-09-29,118825,organic_search,mobile,10,2018,10,2018-10
RET-039568,632870,993,2018-10-20,changed_mind,4,14199.98,HanoiStreet UC-56,Streetwear,Everyday,M,blue,4262.353834196891,3732.117017222798,2018-09-30,124008,organic_search,mobile,20,2018,10,2018-10
RET-039569,632900,412,2018-10-12,defective,1,16979.95,SaigonFlex UM-17,Streetwear,Balanced,S,orange,19533.022173913043,17015.21561569565,2018-09-27,128421,paid_search,desktop,15,2018,10,2018-10
RET-039570,632923,1191,2018-10-27,changed_mind,1,2772.51,MekongFit UE-27,Streetwear,Performance,XL,black,3202.148350515464,2351.657748618557,2018-09-29,130566,social_media,desktop,28,2018,10,2018-10
RET-039571,632946,2224,2018-10-15,late_delivery,1,644.33,VietMotion RP-21,Outdoor,Activewear,S,white,768.1824234158624,443.2412583109526,2018-10-01,152381,email_campaign,mobile,14,2018,10,2018-10
RET-039572,632983,2334,2018-10-12,changed_mind,1,3785.73,VietMotion UE-08,Streetwear,Performance,L,white,4289.179586909871,2661.435933677575,2018-09-29,145217,social_media,desktop,13,2018,10,2018-10
RET-039573,632995,426,2018-10-19,wrong_size,1,9767.61,SaigonFlex UM-31,Streetwear,Balanced,L,green,11422.280511627909,9893.979379172091,2018-09-27,151249,paid_search,desktop,22,2018,10,2018-10
RET-039574,633000,517,2018-10-26,wrong_size,1,6607.63,SaigonFlex UE-05,Streetwear,Performance,M,silver,8186.85,6897.421125000001,2018-09-29,151509,social_media,tablet,27,2018,10,2018-10
RET-039575,633000,2275,2018-10-27,wrong_size,1,3925.05,VietMotion RS-08,Outdoor,Premium,XL,purple,4487.59171875,3906.89735034375,2018-09-29,151509,social_media,tablet,28,2018,10,2018-10
RET-039576,633040,636,2018-10-19,wrong_size,1,9104.76,SaigonFlex UC-01,Streetwear,Everyday,S,green,10891.997347272134,9183.042963485135,2018-09-29,141282,email_campaign,desktop,20,2018,10,2018-10
RET-039577,633053,2060,2018-10-20,changed_mind,2,7064.29,UrbanVN UE-20,Streetwear,Performance,S,red,4438.989402985075,2234.5872654626864,2018-10-01,142174,social_media,mobile,19,2018,10,2018-10
RET-039579,633144,1837,2018-10-16,changed_mind,3,5044.23,SaigonCore YY-32,GenZ,Trendy,M,silver,1924.838503937008,1828.5965787401567,2018-10-02,56036,email_campaign,desktop,14,2018,10,2018-10
RET-039580,633162,412,2018-10-18,wrong_size,1,18867.67,SaigonFlex UM-17,Streetwear,Balanced,S,orange,19533.022173913043,17015.21561569565,2018-09-30,28243,organic_search,mobile,18,2018,10,2018-10
RET-039581,633174,1994,2018-10-29,not_as_described,1,6923.09,UrbanVN UM-01,Streetwear,Balanced,L,white,7359.568083067093,5306.248587891373,2018-10-03,115963,organic_search,desktop,26,2018,10,2018-10
RET-039584,633238,501,2018-10-25,defective,2,26204.17,SaigonFlex UM-06,Streetwear,Balanced,M,black,13211.57028169014,7279.575225211268,2018-10-01,21300,social_media,desktop,24,2018,10,2018-10
RET-039585,633241,433,2018-10-21,wrong_size,1,11062.11,SaigonFlex UM-38,Streetwear,Balanced,M,blue,11459.313318584072,6543.267904911505,2018-10-02,22480,email_campaign,tablet,19,2018,10,2018-10
RET-039586,633246,685,2018-10-16,not_as_described,1,9421.84,SaigonFlex UC-50,Streetwear,Everyday,M,purple,10129.728957654725,8328.663148983715,2018-10-03,22681,referral,desktop,13,2018,10,2018-10
RET-039587,633253,2269,2018-10-16,wrong_size,4,15891.7,VietMotion RS-02,Outdoor,Premium,M,yellow,3915.427786872344,3719.6563975287263,2018-10-01,28635,social_media,desktop,15,2018,10,2018-10
RET-039588,633322,206,2018-10-29,late_delivery,1,9592.12,IndigoViet UM-08,Streetwear,Balanced,L,green,10546.53264,5820.631364016001,2018-10-02,44581,social_media,mobile,27,2018,10,2018-10
RET-039589,633364,2368,2018-10-23,changed_mind,1,8622.57,VietMotion UC-16,Streetwear,Everyday,S,pink,9060.457987126976,5234.226579163253,2018-10-01,118792,organic_search,tablet,22,2018,10,2018-10
RET-039590,633388,443,2018-10-22,defective,3,31597.93,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.314772663089,6176.1917870087545,2018-10-01,131616,referral,desktop,21,2018,10,2018-10
RET-039591,633400,2225,2018-10-14,not_as_described,4,2970.35,VietMotion RP-22,Outdoor,Activewear,M,purple,768.1824234158624,444.8544414001259,2018-10-01,151580,organic_search,desktop,13,2018,10,2018-10
RET-039592,633411,1009,2018-10-15,not_as_described,5,6299.4,HanoiStreet YY-10,GenZ,Trendy,M,yellow,1383.875492256637,862.569594323562,2018-10-02,142305,paid_search,desktop,13,2018,10,2018-10
RET-039593,633434,596,2018-10-16,wrong_size,2,16586.12,SaigonFlex UC-61,Streetwear,Everyday,S,green,9577.146989690722,5842.05966371134,2018-10-03,49486,paid_search,mobile,13,2018,10,2018-10
RET-039594,633452,501,2018-10-28,defective,2,22969.6,SaigonFlex UM-06,Streetwear,Balanced,M,black,13211.57028169014,7279.575225211268,2018-10-06,90646,organic_search,desktop,22,2018,10,2018-10
RET-039595,633489,599,2018-10-20,wrong_size,3,30564.27,SaigonFlex UC-64,Streetwear,Everyday,XL,yellow,10648.856285414482,10116.413471143758,2018-10-06,16826,organic_search,desktop,14,2018,10,2018-10
RET-039596,633513,1000,2018-10-24,defective,1,1163.74,HanoiStreet YY-01,GenZ,Trendy,S,red,1188.3481205164992,915.3845572338593,2018-10-08,39933,referral,mobile,16,2018,10,2018-10
RET-039597,633561,981,2018-10-16,defective,1,2006.21,HanoiStreet UC-44,Streetwear,Everyday,M,black,2032.929931253305,1931.28343469064,2018-10-06,106271,paid_search,tablet,10,2018,10,2018-10
RET-039598,633571,501,2018-10-28,changed_mind,1,12736.56,SaigonFlex UM-06,Streetwear,Balanced,M,black,13211.57028169014,7279.575225211268,2018-10-05,100974,direct,mobile,23,2018,10,2018-10
RET-039599,633590,2394,2018-11-02,wrong_size,3,4613.29,VietMotion YY-03,GenZ,Trendy,L,white,1618.174864864865,1252.4673454054057,2018-10-05,107754,email_campaign,desktop,28,2018,11,2018-11
RET-039600,633629,1830,2018-10-28,changed_mind,3,10979.63,SaigonCore YY-25,GenZ,Trendy,L,red,3707.157735849056,2126.054961509434,2018-10-07,134837,email_campaign,tablet,21,2018,10,2018-10
RET-039602,633660,475,2018-10-28,defective,2,21990.05,SaigonFlex UM-80,Streetwear,Balanced,XL,purple,12606.228520360584,10040.861016467206,2018-10-06,66086,referral,desktop,22,2018,10,2018-10
RET-039603,633661,1920,2018-10-29,defective,1,3045.95,UrbanVN MA-13,Casual,All-weather,S,red,3366.602972136223,3198.272823529412,2018-10-06,67232,referral,mobile,23,2018,10,2018-10
RET-039604,633696,1005,2018-10-22,defective,1,1363.74,HanoiStreet YY-06,GenZ,Trendy,M,purple,1402.412910447761,811.0153861119402,2018-10-08,37093,organic_search,mobile,14,2018,10,2018-10
RET-039605,633733,605,2018-10-30,wrong_size,2,8629.52,SaigonFlex UC-70,Streetwear,Everyday,M,purple,4940.962741935484,3748.214336032258,2018-10-05,131296,organic_search,mobile,25,2018,10,2018-10
RET-039606,633741,1989,2018-10-31,wrong_size,2,9476.27,UrbanVN RS-08,Outdoor,Premium,M,yellow,4632.0645129469785,4400.4612872996295,2018-10-09,153899,direct,desktop,22,2018,10,2018-10
RET-039607,633761,2252,2018-10-27,not_as_described,1,1471.91,VietMotion RP-49,Outdoor,Activewear,S,orange,1621.5537476099423,1087.4139431472274,2018-10-05,141562,social_media,mobile,22,2018,10,2018-10
RET-039608,633761,2253,2018-10-21,defective,2,2871.36,VietMotion RP-50,Outdoor,Activewear,M,blue,1621.5537476099423,1250.8665609063096,2018-10-05,141562,social_media,mobile,16,2018,10,2018-10
RET-039609,633779,1916,2018-10-23,defective,1,3577.24,UrbanVN MA-09,Casual,All-weather,S,green,3559.9503011292345,3381.9527860727726,2018-10-09,49050,social_media,mobile,14,2018,10,2018-10
RET-039610,633788,793,2018-10-28,wrong_size,1,1000.1,HanoiStreet RP-81,Outdoor,Activewear,M,blue,1012.756364088948,643.5053937421175,2018-10-07,39211,social_media,mobile,21,2018,10,2018-10
RET-039611,633788,794,2018-10-26,wrong_size,3,2913.2,HanoiStreet RP-82,Outdoor,Activewear,L,white,1012.756364088948,962.1185458845003,2018-10-07,39211,social_media,mobile,19,2018,10,2018-10
RET-039612,633789,993,2018-11-06,changed_mind,4,15499.77,HanoiStreet UC-56,Streetwear,Everyday,M,blue,4262.353834196891,3732.117017222798,2018-10-08,49734,direct,desktop,29,2018,11,2018-11
RET-039613,633793,2132,2018-10-14,defective,1,4377.24,PhoenixWear UR-08,Streetwear,Standard,S,orange,4448.246582278481,2596.441530075949,2018-10-07,51343,organic_search,desktop,7,2018,10,2018-10
RET-039614,633805,957,2018-10-14,defective,4,35778.89,HanoiStreet UC-20,Streetwear,Everyday,M,silver,9761.416875,6531.3640310625005,2018-10-08,18533,organic_search,mobile,6,2018,10,2018-10
RET-039615,633822,443,2018-10-26,wrong_size,2,19421.84,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.314772663089,6176.1917870087545,2018-10-07,112101,organic_search,desktop,19,2018,10,2018-10
RET-039616,633832,1000,2018-10-19,wrong_size,2,2141.53,HanoiStreet YY-01,GenZ,Trendy,S,red,1188.3481205164992,915.3845572338593,2018-10-07,76350,organic_search,mobile,12,2018,10,2018-10
RET-039617,633862,1407,2018-10-27,changed_mind,3,14351.11,VietMode RP-99,Outdoor,Activewear,XL,silver,5076.210588235294,4041.171249294117,2018-10-07,109005,email_campaign,mobile,20,2018,10,2018-10
RET-039618,633862,1408,2018-10-29,wrong_size,2,8880.16,VietMode RP-00,Outdoor,Activewear,S,pink,5076.210588235294,4212.239546117647,2018-10-07,109005,email_campaign,mobile,22,2018,10,2018-10
RET-039619,633871,443,2018-11-05,not_as_described,4,38341.71,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.314772663089,6176.1917870087545,2018-10-08,151746,paid_search,desktop,28,2018,11,2018-11
RET-039620,633880,107,2018-10-21,changed_mind,4,23840.11,DragonWear UM-34,Streetwear,Balanced,XL,silver,6788.18593220339,4684.52711181356,2018-10-09,138663,organic_search,mobile,12,2018,10,2018-10
RET-039621,633888,1053,2018-10-27,changed_mind,2,6028.04,MekongFit MA-11,Casual,All-weather,M,blue,3460.8919000381534,3287.8473050362454,2018-10-08,135325,social_media,desktop,19,2018,10,2018-10
RET-039622,633907,1850,2018-10-31,changed_mind,1,1930.45,SaigonCore YY-45,GenZ,Trendy,L,red,1929.010449438202,1460.8396133595506,2018-10-11,50544,organic_search,desktop,20,2018,10,2018-10
RET-039626,633938,2393,2018-11-07,changed_mind,6,7362.09,VietMotion YY-02,GenZ,Trendy,M,blue,1278.2299665551836,1214.3184682274243,2018-10-10,36459,social_media,mobile,28,2018,11,2018-11
RET-039627,633952,808,2018-10-24,defective,2,8219.33,HanoiStreet RS-12,Outdoor,Premium,S,pink,4185.669242738589,2473.3119555342323,2018-10-11,119571,organic_search,desktop,13,2018,10,2018-10
RET-039629,633992,2206,2018-10-19,changed_mind,5,5216.96,VietMotion RP-03,Outdoor,Activewear,L,green,1254.4735664659563,700.8743815845297,2018-10-07,135483,direct,desktop,12,2018,10,2018-10
RET-039630,633992,2207,2018-10-21,defective,2,2342.15,VietMotion RP-04,Outdoor,Activewear,XL,silver,1254.4735664659563,1191.7498881426584,2018-10-07,135483,direct,desktop,14,2018,10,2018-10
RET-039632,634029,1223,2018-10-17,changed_mind,2,9592.81,MekongFit UC-25,Streetwear,Everyday,XL,blue,4751.004708205353,4513.454472795085,2018-10-09,47980,referral,desktop,8,2018,10,2018-10
RET-039633,634053,790,2018-11-05,defective,2,4966.83,HanoiStreet RP-78,Outdoor,Activewear,L,red,2708.37,1879.337943,2018-10-08,33845,direct,mobile,28,2018,11,2018-11
RET-039634,634067,605,2018-10-25,not_as_described,1,4539.2,SaigonFlex UC-70,Streetwear,Everyday,M,purple,4940.962741935484,3748.214336032258,2018-10-12,104551,paid_search,mobile,13,2018,10,2018-10
RET-039635,634078,1172,2018-11-03,wrong_size,1,5714.89,MekongFit UE-08,Streetwear,Performance,S,orange,5704.611251325557,3429.041823171792,2018-10-10,96241,organic_search,desktop,24,2018,11,2018-11
RET-039636,634080,443,2018-11-04,wrong_size,8,79557.21,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.314772663089,6176.1917870087545,2018-10-12,81274,referral,tablet,23,2018,11,2018-11
RET-039638,634131,1496,2018-10-29,wrong_size,7,27761.37,VietMode RP-88,Outdoor,Activewear,S,green,4625.339310344828,2817.2941739310345,2018-10-10,135486,organic_search,tablet,19,2018,10,2018-10
RET-039639,634141,1286,2018-10-21,wrong_size,2,15092.39,VietMode MA-22,Casual,All-weather,L,green,8311.691612903225,6208.83363483871,2018-10-08,136703,paid_search,mobile,13,2018,10,2018-10
RET-039640,634149,2144,2018-11-02,not_as_described,4,18926.29,PhoenixWear UR-20,Streetwear,Standard,S,white,5279.316428571428,3096.847017,2018-10-11,56261,organic_search,mobile,22,2018,11,2018-11
RET-039641,634237,487,2018-10-28,defective,1,12260.18,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2018-10-13,71557,paid_search,desktop,15,2018,10,2018-10
RET-039642,634245,1124,2018-10-19,wrong_size,1,7850.86,MekongFit UM-01,Streetwear,Balanced,S,white,8199.463653250774,7789.490470588234,2018-10-13,41779,social_media,desktop,6,2018,10,2018-10
RET-039643,634260,1226,2018-10-30,wrong_size,8,51870.33,MekongFit UC-28,Streetwear,Everyday,L,green,6689.096277372263,5573.355018306569,2018-10-12,44797,social_media,mobile,18,2018,10,2018-10
RET-039644,634276,791,2018-11-03,late_delivery,1,715.37,HanoiStreet RP-79,Outdoor,Activewear,XL,black,811.8865136951651,584.9642331173665,2018-10-12,48005,paid_search,mobile,22,2018,11,2018-11
RET-039645,634276,792,2018-11-02,late_delivery,1,727.7,HanoiStreet RP-80,Outdoor,Activewear,S,orange,811.8865136951651,649.2656450020236,2018-10-12,48005,paid_search,mobile,21,2018,11,2018-11
RET-039646,634299,491,2018-11-10,wrong_size,4,37740.77,SaigonFlex UM-96,Streetwear,Balanced,XL,black,11060.080544680852,10507.076517446809,2018-10-11,72851,social_media,desktop,30,2018,11,2018-11
RET-039647,634316,1000,2018-11-13,not_as_described,4,4505.23,HanoiStreet YY-01,GenZ,Trendy,S,red,1188.3481205164992,915.3845572338593,2018-10-15,78320,organic_search,desktop,29,2018,11,2018-11
RET-039648,634325,1000,2018-10-17,changed_mind,2,2207.33,HanoiStreet YY-01,GenZ,Trendy,S,red,1188.3481205164992,915.3845572338593,2018-10-11,102815,organic_search,mobile,6,2018,10,2018-10
RET-039650,634359,981,2018-11-01,late_delivery,1,1982.88,HanoiStreet UC-44,Streetwear,Everyday,M,black,2032.929931253305,1931.28343469064,2018-10-14,146582,referral,desktop,18,2018,11,2018-11
RET-039652,634448,2385,2018-10-27,late_delivery,1,8506.74,VietMotion UC-33,Streetwear,Everyday,M,purple,9105.602557856271,6343.873302058465,2018-10-12,23186,referral,mobile,15,2018,10,2018-10
RET-039653,634482,2389,2018-11-01,not_as_described,1,10240.34,VietMotion UC-37,Streetwear,Everyday,M,yellow,10194.304335260116,9156.524153930635,2018-10-13,99795,direct,desktop,19,2018,11,2018-11
RET-039654,634498,2395,2018-10-30,defective,1,1798.49,VietMotion YY-04,GenZ,Trendy,XL,purple,1987.569124423963,1152.392578341014,2018-10-13,111575,organic_search,mobile,17,2018,10,2018-10
RET-039655,634499,487,2018-11-03,not_as_described,1,12790.02,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2018-10-13,114564,social_media,mobile,21,2018,11,2018-11
RET-039656,634503,1098,2018-10-28,wrong_size,3,10768.14,MekongFit RP-44,Outdoor,Activewear,L,pink,3724.014215938303,3151.633230948586,2018-10-15,103038,paid_search,mobile,13,2018,10,2018-10
RET-039657,634510,1097,2018-11-08,not_as_described,1,3466.04,MekongFit RP-43,Outdoor,Activewear,M,silver,3724.014215938303,3064.118896874036,2018-10-16,103041,referral,desktop,23,2018,11,2018-11
RET-039658,634523,2405,2018-10-30,late_delivery,1,4318.84,VietMotion YY-14,GenZ,Trendy,M,purple,5084.865394736842,2906.0005730921057,2018-10-14,119711,direct,mobile,16,2018,10,2018-10
RET-039659,634551,2395,2018-10-27,changed_mind,1,1707.6,VietMotion YY-04,GenZ,Trendy,XL,purple,1987.569124423963,1152.392578341014,2018-10-16,125585,organic_search,tablet,11,2018,10,2018-10
RET-039660,634574,789,2018-11-01,wrong_size,1,2636.7,HanoiStreet RP-77,Outdoor,Activewear,M,yellow,2708.37,2535.305157,2018-10-16,154991,paid_search,mobile,16,2018,11,2018-11
RET-039661,634577,1915,2018-11-04,not_as_described,3,15282.04,UrbanVN MA-08,Casual,All-weather,XL,purple,5795.885337423313,3976.556930006135,2018-10-14,154070,direct,desktop,21,2018,11,2018-11
RET-039662,634582,2269,2018-11-07,defective,2,6884.99,VietMotion RS-02,Outdoor,Premium,M,yellow,3915.427786872344,3719.6563975287263,2018-10-15,144842,organic_search,tablet,23,2018,11,2018-11
RET-039666,634606,1049,2018-10-24,wrong_size,2,5554.17,MekongFit MA-07,Casual,All-weather,M,yellow,3141.3003370786514,2842.562675022472,2018-10-15,150317,organic_search,mobile,9,2018,10,2018-10
RET-039667,634637,1009,2018-11-09,changed_mind,1,1242.65,HanoiStreet YY-10,GenZ,Trendy,M,yellow,1383.875492256637,862.569594323562,2018-10-16,60715,referral,mobile,24,2018,11,2018-11
RET-039668,634660,501,2018-11-09,wrong_size,1,12991.79,SaigonFlex UM-06,Streetwear,Balanced,M,black,13211.57028169014,7279.575225211268,2018-10-13,74269,social_media,tablet,27,2018,11,2018-11
RET-039669,634679,578,2018-11-08,not_as_described,2,17170.78,SaigonFlex UC-43,Streetwear,Everyday,L,pink,9414.213956043955,6648.317895758242,2018-10-16,156915,direct,mobile,23,2018,11,2018-11
RET-039670,634691,690,2018-10-26,defective,3,13748.95,SaigonFlex UC-55,Streetwear,Everyday,L,red,4598.817231121282,3100.062695498856,2018-10-15,81857,social_media,mobile,11,2018,10,2018-10
RET-039671,634694,826,2018-10-26,changed_mind,2,23532.67,HanoiStreet UM-10,Streetwear,Balanced,L,green,12730.405428472704,12093.885157049066,2018-10-14,101152,paid_search,mobile,12,2018,10,2018-10
RET-039673,634711,2334,2018-10-28,not_as_described,2,8575.52,VietMotion UE-08,Streetwear,Performance,L,white,4289.179586909871,2661.435933677575,2018-10-15,129116,referral,mobile,13,2018,10,2018-10
RET-039674,634730,548,2018-10-23,late_delivery,1,5964.93,SaigonFlex UC-13,Streetwear,Everyday,S,pink,6163.409553488373,4883.885730184186,2018-10-15,152265,social_media,mobile,8,2018,10,2018-10
RET-039675,634731,2055,2018-11-08,wrong_size,1,6261.66,UrbanVN UE-15,Streetwear,Performance,XL,purple,7240.102907348243,6878.097761980831,2018-10-17,139908,organic_search,mobile,22,2018,11,2018-11
RET-039676,634749,981,2018-10-29,changed_mind,1,1897.17,HanoiStreet UC-44,Streetwear,Everyday,M,black,2032.929931253305,1931.28343469064,2018-10-14,141700,paid_search,desktop,15,2018,10,2018-10
RET-039677,634755,2269,2018-10-21,wrong_size,1,3837.98,VietMotion RS-02,Outdoor,Premium,M,yellow,3915.427786872344,3719.6563975287263,2018-10-15,132469,paid_search,desktop,6,2018,10,2018-10
RET-039678,634758,1407,2018-10-31,not_as_described,6,25948.18,VietMode RP-99,Outdoor,Activewear,XL,silver,5076.210588235294,4041.171249294117,2018-10-13,133190,paid_search,desktop,18,2018,10,2018-10
RET-039679,634766,1407,2018-11-07,defective,2,8557.02,VietMode RP-99,Outdoor,Activewear,XL,silver,5076.210588235294,4041.171249294117,2018-10-14,134645,email_campaign,desktop,24,2018,11,2018-11
RET-039680,634767,808,2018-10-24,not_as_described,3,11673.69,HanoiStreet RS-12,Outdoor,Premium,S,pink,4185.669242738589,2473.3119555342323,2018-10-13,134790,social_media,desktop,11,2018,10,2018-10
RET-039681,634780,761,2018-10-24,defective,1,2115.95,HanoiStreet RP-49,Outdoor,Activewear,M,black,2220.597146098796,2109.567288793856,2018-10-14,152923,direct,mobile,10,2018,10,2018-10
RET-039682,634784,491,2018-11-10,late_delivery,4,39334.84,SaigonFlex UM-96,Streetwear,Balanced,XL,black,11060.080544680852,10507.076517446809,2018-10-18,131,social_media,mobile,23,2018,11,2018-11
RET-039683,634797,2142,2018-11-02,not_as_described,1,5582.34,PhoenixWear UR-18,Streetwear,Standard,L,orange,6299.37,5456.514294,2018-10-15,51747,email_campaign,desktop,18,2018,11,2018-11
RET-039685,634806,567,2018-10-30,defective,1,9673.62,SaigonFlex UC-32,Streetwear,Everyday,XL,silver,10134.776887966806,8711.854212896265,2018-10-15,22038,referral,desktop,15,2018,10,2018-10
RET-039687,634818,599,2018-10-26,defective,3,27316.66,SaigonFlex UC-64,Streetwear,Everyday,XL,yellow,10648.856285414482,10116.413471143758,2018-10-14,74478,paid_search,mobile,12,2018,10,2018-10
RET-039688,634829,590,2018-10-24,defective,2,18801.5,SaigonFlex UC-55,Streetwear,Everyday,L,red,10658.332964467008,10125.416316243656,2018-10-14,25460,paid_search,mobile,10,2018,10,2018-10
RET-039689,634842,2389,2018-11-05,late_delivery,4,40635.27,VietMotion UC-37,Streetwear,Everyday,M,yellow,10194.304335260116,9156.524153930635,2018-10-17,118128,social_media,tablet,19,2018,11,2018-11
RET-039690,634857,548,2018-11-07,late_delivery,4,22272.9,SaigonFlex UC-13,Streetwear,Everyday,S,pink,6163.409553488373,4883.885730184186,2018-10-15,128083,organic_search,mobile,23,2018,11,2018-11
